title,reviews
Crusader Kings III,"Posted: October 20, 2020
누구보다 DLC를 욕하지만
누구보다 DLC를 기다리고 있는 대가리 깨진 유저들의 집합소"
Crusader Kings III,"Posted: September 3, 2020
DLC팔이 시작하기 전에 빨리 치고 빠져야 한다"
Crusader Kings III,"Posted: October 16, 2020
컨텐츠가 생각보다 별로 없음.
매번 같은 같은 선택지, 같은 이벤트 질림"
Crusader Kings III,"Posted: September 13, 2020
크3 최적화 경험한 뒤론 유로파 호이 스텔라리스 다 ㅈ고전 똥겜들로밖에 안보임"
Crusader Kings III,"Posted: January 24
내 자식이 맞을까??"
Crusader Kings III,"Posted: January 10, 2021
며느리가 나를 꼬시더니 자기 남편을 죽이고 지 장모를 협박한것도 모자라 내가 관심을 안주니까 나를 암살하려했다고?!

별거 아니네 저녁 뭐먹을래?"
Crusader Kings III,"Posted: January 13
맘에 안들면 들고일어나는 농부 그리고 판단 잘못해서 전쟁 지기라도 하면 날 끌어내리려는 봉신새끼들 남의 땅 계속 넘보다 좀 약해졌다 싶으면 전쟁거는 옆나라 왕들 과 불륜난 와이프가 낳은 내 아들이 왕 하겠다고 나를 암살하는 게임"
Crusader Kings III,"Posted: September 6, 2020
완전 뉴비도 10시간만 꼴아박으면 이해할 수 있을 정도로 진입장벽이 낮아졌네용!"
Crusader Kings III,"Posted: September 2, 2020
크루세이더 킹즈 3를 처음 시작한 나는 아일랜드에서 소왕 무르하드로 시작했다.

이미 스텔라리스를 통해서 패러독스 게임은 초반 확장이 중요하다는 사실을 알고 있었기에 시작하자마자 주변 영토를 전부 직할령으로 흡수하고 확장전쟁을 통해 주변을 통일했다. 통일 이후에는 금산출을 위해 내정에 집중했다.

그렇게 시간이 흘러 첫 번째 군주가 죽었다. 그리고 내가 확장한 모든 것은 잘게 쪼개졌고 어이없게도 나는 처음 시작한 영토 한 점으로 돌아왔다.

그리고 나는 키보드와 마우스에서 손을 떼고 게임 종료 버튼 및 바탕화면으로 나가기 버튼을 눌렀다.

그렇다. 모르면 맞아야지."
Crusader Kings III,"Posted: September 15, 2020
그간 여러 귀족들을 플레이했지만 그중 가족을 건드린건 손에 꼽을정도였다. 한 명의 사위와 한 명의 아들과 두 명의 조카를 내 손으로 처리했다. 매우 비극적인 일이었지만 해야만 하는 일이었다. 그 흔한 왕위도 아니요 제위도 아니었다. 공작위를 지키기 위해 수많은 내가 공을 들여 가족들을 처리해야 했고 모략이 폭로되면서 쏟아지는 비난은 감내해야 했다. 돌이켜 생각해보면 그게 과연 필요했을까 라는 질문은 어리석은 것이다. 해야만 하는 일이기에 하는 일이다"
Crusader Kings III,"Posted: September 11, 2021
DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘DLC내줘 DLC내줘 음머 음머 음머"
Crusader Kings III,"Posted: September 2, 2020
""내 십자가는 마음 속 믿음과 신앙이다"""
Crusader Kings III,"Posted: October 29, 2020
내뜻대로 되는게 하나도 없다는걸 참교육 시켜준 훌륭한 게임. 나는 오늘도 게임에서 인생을 배우고 있다"
Crusader Kings III,"Posted: October 16, 2020
너무 노잼이라 환불 신청하려 했는데 환불 시간이 지났네요"
Crusader Kings III,"Posted: September 4, 2020
크루세이더 킹즈 2 하다가 3로 오면 뭔가 많이 부족해 보이는 것은 사실이다.
하지만 다시 2로 돌아가지는 못하겠다."
Crusader Kings III,"Posted: December 10, 2020
패독사 게임 치고는 드물게도 dlc 없이도 할만함."
Crusader Kings III,"Posted: September 12, 2020
왕과 귀족을 아무나 하는게 아니라는걸 뼈저리게 느끼게 해주는 게임"
