title,reviews
7 Days to Die,"Posted: May 20, 2017
EARLY ACCESS REVIEW
이 평가는 15.2b8 버전을 기준으로 작성되었습니다!

7 Days to Die는 서바이벌, 호드, 크래프팅을 주 컨텐츠로 삼는 오픈월드 좀비 생존 게임입니다.
인트로 영상과 같이 플레이어가 게임 내에서 7일째 밤을 대비하기 위해 만들고, 입고, 기지를 구축하여 좀비들로부터 살아남은 처절한 생존게임을 꿈꾸고 제가 직접 해봤는데 막상 해보니 6일 밤까지 뻘짓하다가 7일 낮이 되고 좀비 호드가 몰려온다는 말을 듣고 개학 하루 앞둔 학생마냥 허겁지겁 준비 했는데 살아남는 조금 묘한 게임입니다.(바리케이트 수리하느라 밤새 나무 3000개 쓴건 비밀입니다.)

이 게임을 하면서 느낀 것들이 몇가지 있는데요. 의지 시스템, 기술 시스템이랑 총기 시스템들 입니다.
의지 시스템은 잘먹고 밤을 건강하게 잘 지내면 의지라는 능력치가 상승하고, 반대로 이상한거 주워먹고 사망하면 의지 능력치가 하락합니다. 의지 능력치의 변동에 따라 플레이어의 체력과 지구력이 달라지는데요. 저는 이 능력치 때문에 약간 힘들게 지냈던것 같았습니다.
고기 스튜나 그릴에 구운 맛난 불고기를 먹어도 끽 해봐야 0.8이나 1씩 상승하는 반면에 좀비견에게 한두입 물려주고 쓰러지면 10씩이나 하락합니다!
방호 수단이 부족한 초반이나 아직 잘 모르는 초보자일 때엔 사망하기 쉽상인데, 애석하게도 여러분들은 게임을 처음 키면 방호 수단이 부족한 초반에 아직 잘 모르는 초보자이기 때문에 이 의지 시스템이 아직은 밸런스가 제대로 잡히지 않아 진입 장벽을 높힌다고 느꼈습니다.

기술 시스템은 몽둥이 같이 묵직한 뭉둥이를 다루는 기술부터 의약품을 잘 먹는(?) 기술까지 여러 종류가 있습니다.
이 기술들은 각각의 기술과 관련된 행동을 하면 경험치를 얻어 레벨 0에서 부터 100까지 성장하는데요. 여기서 도구나 무기를 제작하는 기술들은 이름 그대로 제작해야 기술이 성장하는데, 이게 너무나도 성장 속도가 느립니다. 얼마나 느리냐면은 11일 낮까지, 플레이 시간 10시간 동안 틈만 나면 계에속 돌도끼 도구를 만들었는데(체감상 2000개는 만든것 같습니다. 돌도끼 한개 제작하는데에 돌 5개, 나무 2개, 풀 2개가 소모됩니다.) 도구 제작 레벨이 60까지 밖에 안올랐습니다...
제작 기술은 이 뿐만이 아니라 무기 제작, 총기 제작, 기타 물품 제작, 천 방어구 제작, 가죽 방어구 제작, 철 방어구 제작 이렇게 나눠져 있어 품질 좋은 도구/무기/방어구를 사용하려면 전담 작업자를 따로 둬야할 정도입니다.
거기다가 기술의 밸런스 부분에도 이상함이 있는데 있는데 천 방어구는 기술 100까지 찍어 최상급 품질의 방어구를 제작하여도 굴러다니는 가죽 방어구와 방어력이 거의 비슷합니다.

총기 시스템은 조금 특이한데... 세븐 데이즈 투 다이에서는 완제품 총기가 아니라(많이 귀한 확률로 루팅할수 있기도 하고 보급품 상자에서도 얻을 수 있습니다.) 총기 부품들을 얻을 수 있습니다. 운이 좋아 총기 완제품을 얻지 않는 이상 총기 하나 얻을려고 이리저리 뛰어다니면서 부품들 모으고 또 거기다가 총기마다의 제작법까지 모아야 합니다.

세븐 데이즈 투 다이는 나름 개성있고 매력있는 게임이라고 느끼지만 아직 얼리 엑세스라 부족한 점도 있는 것 같습니다. 기술 밸런스 문제도 있고, 모델링에 무척 아쉬운 점(플레이어, 사슴이나 돼지같은 동물보다 좀비가 생동감 넘칩니다!)이 있지만 계속 개발해 나가면서 완화하면 나름 머엇-진 게임이 될거라 생각합니다.
추천!"
7 Days to Die,"Posted: March 9, 2019
EARLY ACCESS REVIEW
병신겜이지만 플레이하는 우리도 병신이라 아주 적합합니다."
7 Days to Die,"Posted: December 12, 2019
EARLY ACCESS REVIEW
18.3버전부터 공식 한글화가 된다고 합니다!"
7 Days to Die,"Posted: June 30, 2017
EARLY ACCESS REVIEW
지금 세데다를 구매하기 위해 평가를 읽어보고 있다면 구매하시는걸 추천드립니다.

여러 좀비,생존,샌드박스 게임들을 플레이 해오면서 가장 오랫동안 즐거웠고, 실망하지 않은 게임입니다.

장점을 말씀드리자면,

1. 건축용 블럭의 업그레드, 다양성
콘크리트 건물을 짓던, 철판을 붙인 건물을 짓던, 나무집을 짓던 원하는 형태, 원하는 재질의 건축물을 만드는데 불편함이 없었습니다.
2. 재료 수급의 적당한 난이도와 반복성
나무 건출물을 우클릭으로 마지막 테크까지 업그레이드 하는데에 필요한 재료 수는 어마어마 하지만, 50일 이상의 생존단계에 갔을때 쯤엔 초중반인 나무 철 테크를 무시하고 넘길수 있는 다양한 아이템을 만들 수 있어, 항상 땅파고 벌목만 하던 다른 게임에 비해 쉽게 건축이 가능합니다.
3. 좀비들의 러시 타임, 7일과 무작위 스폰 등
엄청난 요새를 짓고 나면 모든 생존 게임의 공통점인 적이 너무 쉽다, 무적이라고 느낄만큼 요새가 단단하다인데, 세데다는 매 7일마다 오는 엄청난 러시로 인해 튼튼해보이던 요새도 무너질 수 있습니다. 후반 부에가서 지루해지는 다른 생존게임과는 다르게 상승하는 난이도가 정말 좋습니다.
4. 창작마당,모드를 이용한 다양성
완전 다른 장르로 바꿀 수 있으며(마법전쟁,야생생존 등등), 우호적 엔피시와 적대적 엔피시도 추가 가능하며, 마치 스카이림 생존판이라고 느껴질 정도로 모드들이 다양합니다.
5. 각 지역별 특색
방사능이 뿜어져나와 진입만해도 피가 죽죽 다는 지역, 너무 추워 좀비들이 얼어붙어 단단해서 강력한 좀비가 있는 지역 등등 한 맵안에 여러 구역이 존재해 탐험하는 재미도 있습니다.


단점이 없는 게임이 없듯이 세데다에도 단점들이 있습니다. 만약 이 단점을 극도로 싫어하신다면 구매하지 않는게 좋습니다.

1. 조금 아쉬운듯한 최적화
기본 8GB 렘을 먹습니다만, 좀 큰 모드를 받거나, 많은 사람이 멀티를 하게 된다면 16GB,32GB렘도 렘부족으로 강제종료 당할수도 있습니다. 모드없이 2~3인 멀티를 하신다면 이 단점은 느껴지지 않습니다.
2. 세이브 파일
대부분 얼리얼 엑세스나 인디게임들의 고질적인 문제입니다만. 피시방 유저들은 매 플레이시, 각종 세이브,모드,멀티서버 파일들을 들고 다니셔야 이어하실 수 있습니다. (스팀 클라우드 지원 X)
3. 한글화의 부재
뭐 대부분의 스팀러들은 신경도 안쓰는 단점으로 보기힘든 단점이지만, 한글화 팀이 없는지, 모드로도 찾을 수 없어 적었습니다."
7 Days to Die,"Posted: May 6, 2020
EARLY ACCESS REVIEW
개적화 버그겜"
7 Days to Die,"Posted: December 14, 2020
EARLY ACCESS REVIEW
와 벌써 얼리엑세스 7주년이네요!
나오자마자 구매했는데
정식출시도 아니고 세상에 ㅋㅋㅋㅋㅋ"
7 Days to Die,"Posted: March 27
EARLY ACCESS REVIEW
사놓고 잊고있다가 몇달에 한번씩 꺼내주면
시간 기가막히게 잘감."
7 Days to Die,"Posted: December 10, 2017
EARLY ACCESS REVIEW
한글화로 완장질하는 븅신들 때문에 비추"
7 Days to Die,"Posted: August 17, 2014
EARLY ACCESS REVIEW
음성채팅이 가능한 친구와 하면 재밌습니다.

꾸준한 업데이트와 업데이트 마다 변화하는 게임의 모습이 게임을 구매한 입장에서 상당히 뿌듯합니다.

거점을 마련하고 자원을 얻고 구급품을 모으는 것에서 시작해서 나중에는 직접 농사를 짓고 광산을 만들어서 철광을 캐서 제련하고... 각종 방어시설을 정비하여 좀비의 침공을 막아내며 끊임없이 방어 - 파밍 - 생존을 합니다.

맵 만들 때 좀비의 강하기나 생존품의 지원 정도.. 또 리젠되는 속도 등 여러가지를 고를 수 있고.. 랜덤 필드 선택이 가능해짐에 따라 무궁무진한 발전이 가능하게 되었습니다. 근데.. 첨부터 하기 좀.. 으아...

좀비를 잡아 렙업 해 봅시다. :D"
7 Days to Die,"Posted: December 28, 2021
EARLY ACCESS REVIEW
한줄요약
""즐길만큼 즐겼으면 떠나도 미련이 없을 것 같은 게임""

7days to die, 통칭 '셉투다'라고 불리는 이 게임은 생존과 건축, 파밍을 중심으로 7일마다 자신의 거점으로 향해오는 좀비 웨이브를 막는 포스트아포칼립스 디펜스 오픈월드 좀비 서바이벌 게임이다.

1. RPG적 요소

라고들 하지만 사실 셉투다는 RPG적인 요소가 다소 들어가있다. 당신은 저 몇십~몇백마리의 좀비가 쳐들어오는 것을 막기 위해 수시로 자신의 테크(기술)을 업그레이드 하고 레벨업을 해야만한다.(거점을 만드는데에 이 레벨업은 필수불가결하다.) 맵에 널려있는 건축물(주택이나 빌딩, 약국 등) 하나 하나가 당신들에겐 던전이나 다름이 없다. 물론 이 건축물 역시 파괴 가능하지만 건축물의 진행 양상이 선형적으로 되어있다. 그리고 좀비들은 당신을 찢어발기기 위해 그 안에서 조용히 숨죽이고 있다. 당신이 만약 이 좀비들을 해치우고 마지막 보상에 다다른다면, 생각보다 치밀하게 짜여진 레벨 디자인으로 생기는 무기와 보상들이 있을 것이다. 그것들은 당신을 보다 강력한 존재로 만들기 위해 조금은 높은 티어의 아이템들이 제공된다.
상점 주인이 주는 퀘스트라는 존재는 셉투다에 없어서는 안될 아이덴티티이다. 각 건축물이 던전의 양상을 띄고 있으므로, 퀘스트들은 대부분 그 던전을 클리어하고오라는 단순하지만 확실한 목표를 준다. 그리고 퀘스트는 꽤나 좋은 보상을 준다. RPG적 요소와 파밍의 요소를 적절히 섞여 놓은, 좀비 서바이벌 장르에 한해서는 특이하다고 볼 수 있다.

2. 웨이브

7일마다 블러드문이라는 것이 형성된다. 당신이 구축해놓은 방어시설과 거점이 처참하게 무너지는 꼴을 보면서 당신은 점점 발전해나간다. 이것이 파밍과 채굴, 제작, 모험의 근본적인 목표이며 웨이브는 꽤나 강력하게 진행된다. 그리고 끝이 없다. 이 일련의 과정들을 반복하면 셉투다를 하는 이유가 완성이 된다.

3. 멀티

이 과정들을 친구들이나 지인들과 한다면 얼마나 재미있을까? 그렇지 않은 게임들도 많을 테지만, 기본적으로 게임성이 부족하더라도 멀티가 된다는 것만으로 싱글게임에 비해 흥한 게임들은 아주 많다. 더군다나 셉투다는 멀티에 시스템적으로 관용적이고 ㅊ;친화적이며 이를 강점으로 삼은 게임이다. 퀘스트 공유 뿐만 아니라 팀, 아군 시스템이 있으며 각자의 레벨에 맞춰 나오는 웨이브의 양을 조절되기에 개발진은 이미 멀티에 신경을 많이 썼다는 것을 알 수 있다.

4. 얼리억세스

최근 얼리억세스를 돈주고 파는 시선이 곱지 않다만 셉투다는 얼리억세스라는 명분을 달고 그 책임에 걸맞듯이 끊임없는 업데이트를 진행하고 있다. 다른 여타 게임들처럼 제대로 만들지도 않고 정식출시 하는 것보다야 훨씬 낫다고 생각한다. 아니 근데 그래도 너무 오랫동안 얼리억세스인데? 그래서 정식 출시는 언제할거냐고

5. 컨텐츠

그래서 컨텐츠의 양은 얼마나 될까. 필자는 129시간을 하고도 웨이브를 진국으로 맛보지 못했다. 물론 한 맵을 129시간동안 한 건 아니지만, 타 게임에 비해 즐길 수 있는 컨텐츠의 양이 적지 않다는 것은 사실이다. 그러나 250일~ 500일 가까이 하기에는 아마 그전에 질려서 그만둘 것이다.
자신의 테크가 완성이 되고, 공략법이 보이면 급속도로 지루해지고 재미가 없어진다는 것은 다른 게임과도 마찬가지이니, 그것이 이 게임에 단점이 되진 못한다. 필자가 컨텐츠 쪽에서 말하고 싶은것은, 셉투다는 유저에게 공략법을 알아가게끔 방향을 자연스럽게 제시하고 있다는 점이다. 웨이브라는 시스템을 도입해, 단순히 음식 먹고, 수분 보충하고 살아남는게 아닌, 저 무수히 많은 좀비들을 막는것이 주 목표가 되기에, 유저는 단순히 떠돌이 생활이 아니라 거점을 만들어 뚜렷한 공략법과 방어 거점을 짓는데에 머리를 쓰고 성공하면 쾌감을 느끼게 된다. 셉투다에서 추구하고자 하는 방향은 이것이다.

6. 스토리

없다. 근데 어차피 스토리 볼려고 살거 아니잖아?"
7 Days to Die,"Posted: December 27, 2018
EARLY ACCESS REVIEW
게임은 재미있어요
할수 있는거도 많고 만들수 있는것도 많고
멀티도 재밌고..

근데 모든 장점을 최적화가 다 씹어먹을정도로
최적화가 안되있어서 겜을 어느정도 진행하고나면 겜이 끊겨서 도저히 할수없는 수준이되요

아직 얼리라서 그럴수도 있다지만
5년넘게 얼리인 시점에서 이게임의 미래는
어둡기만 하네요
비추"
7 Days to Die,"Posted: February 25, 2018
EARLY ACCESS REVIEW
[장점]

솔직히 제가 해본 생존 게임중에 게임성은 가장 좋은거 같습니다.
기본적인 허기, 목마름, 온도, 질병은 다있습니다.
땅을 파면 진짜로 땅이 파지는거에 놀랐고 건축이 마크 뺨때리는거에 놀랐습니다.
제 기준으로 생존게임에 생존의 위협이 얼마나 되는가가 제일 중요한데
가끔씩 오는 미니 웨이브와 7일마다 오는 대규모 웨이브가 절 만족시켰습니다.
레벨링도 인상 깊은데 딱 스카이림이라고 생각하시면 됩니다. 캐릭터가 맞으면 방어구 레벨이 오릅니다.
뛰어다녀도 경험치가 오르고 팀원을 때려도 경험치가 오르고 아이템 파밍을해도 경험치가 오릅니다.
레벨업을 하면 스킬을 찍을 수 있는데 팀원마다 한분야의 전문가로 키우는 것이 재밌습니다.
탈것도 있고 추후 알파17 업데이트에는 지프차와 모터바이크 더 나중에는 미니 헬리콥터도 나온답니다.
장점은 너무 많아서 여기까지 하고 단점을 말하겠습니다.

[단점]

그래픽이 나쁜건 둘째 치고 이 그래픽에 최적화가 좋지 않습니다.
돌아다니면서 맵이 렌더링이 될 때 렉이 걸리는데
제 PC 사양이 GTX1070Ti / I7 8700K / 16G RAM 임에도 불구하고 30프레임까지 떨어진적이 있습니다. (울트라 기준)
지금 개발진은 추가 차량과 새로운 파밍장소등 컨테츠를 늘리려고 하는데 솔직히 최적화나 해줬으면 좋겠습니다.
그리고 버그 때문에 플레이하는데 짜증을 느낀적이 있습니다.
처음엔 안그랬는데 시간좀 지나더니 멀티 서버에 처음 딱 들어가면 조작을 못합니다. 근데 나갔다 들어오면 해결됩니다;;
이미 친구들은 적응해서 로딩 끝나면 서버 나갔다 들어올 준비를 할정도 입니다.
이건뭐 제 서버 문제일 수 있는데 다른 자잘한 것도 있습니다. (절대 오토바이 위에 점프해서 올라가지 마세요.)
버그가 심하다고 알 수 있는게 개발자 유튜브 영상에 나중에 나올 컨텐츠를 직접 인게임에서 설명해준적이 있는데
그때도 버그가 걸려서 개발자가 미안하다고 합니다 ㅋㅋ
심지어 알파17 업데이트가 늦어지는 이유중에도 ""버그와 크래시가 많았음"" 이 있을 정도 입니다.

[총평]

버그가 많고 최적화가 좋지 않으나 그걸 씹어먹는 게임성."
