title,first_cleaned_reviews
Hollow Knight,막히다 아름답다 괜찮다 어지간하다 별로 끔찍하다 특색 중독 조심 굉장하다 좋다 좋다 평범하다 별로 끔찍하다 하으읏 굉장하다 좋다 좋다 어지간하다 크게 나쁘다 나쁘다 계산기 구동 가능하다 좋다 어지간하다 빨르다 야하다 좋다 버튼 몇개 누르다 쉬움 신중하다 배우다 쉬다 마스터 어려움 쉬다 어려움 소울 라이 크다 소름 돋다 막히다 좋다 평균 훌륭하다 끝없다 굉장하다 플레이어 달다 짧다 짧다 커피 한잔 이면 충분하다 사다 고민 사다 많다 사다 버리다 말다 아예 영향 아주아주 화나다 망치다 자체 전형 메트로 베니 플랫포머 형식 비선형 구조 되어다 호불호 갈리다 길찾기 지도 장수 얻다 얻다 자유 루트 갈아타다 괜찮다 들다 보스 디자인 들다 개성 특색 다양하다 종류 보스 만나다 싸우다 나다 모르다 모든 보스 학살 보스 일정하다 패턴 몇몇 보스 제외 패턴 무리 없이
Hollow Knight,실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송 실크송
Hollow Knight,실크 개발 진작 끝나다 재미있다 개발 끼리 놀다
Hollow Knight,할로우 나이트 할로우 나이트 찾아다니다 할로우 나이트 재밌다 해보다 제발
Hollow Knight,스토리 일러스트 모든 부분 완벽하다 실크 송이 나오다
Hollow Knight,할로우 나이트 최고 이유 실크 송이 넘다 걸리다 이기
Hollow Knight,플랫포머 좋아하다 할로우 나이트 이틀 사서 해보다 처음 시작 엔딩 숨기다 도전 과제 보스 잡고 엔딩 클리어 해보다 평가 남기다 장점 대비 방대하다 컨텐츠 플랫포머 거장 오리 멀다 클리어 깨다 할로우 나이트 일반 엔딩 분기점 지나다 정도 되었덙거 엔딩 엔딩 계속 노력 지난 아직 엔딩 짜다 기다 타임 보장 분위기 전체 탁하다 그래픽 서정 분위기 연출 자다 편입 배경 오브젝트 간식 플레이어 상호작용 되어다 가로등 트릴 디테 선보이다 구역 컨셉 따르다 배경 다르다 구역 구역 넘어가다 배경 디자인 자연스럽다 캐릭터 드로잉 놓다 아기자기하다 보여주다 스토리 할로우 나이트 고대 지하 왕국 비밀 파헤치다 간다 늘다 간략하다 스토리 파면 수록 나오다 고대 왕궁 비밀 지나가다 만나다 여러 캐릭터 나아가다 주인공 잊어버리다 가볍다 스토리 클래식 서정 몽환 평소 배경음 그래픽 좋다 보스 드림 보스 제외 전투 가다 나오다 좋다 기본 퍼즐 전투 중점 두다 특히 플레이어 맞부딪다 힐때 쾌감 듭니 여러 비밀 요소 숨기다 부분 시크릿 보스나 구역 조건 달성 갈다 구역 들이다 많다 플레이어 호기심 불러일으키다 기도 보스 난이도 갈수록 어려워지다 따르다 보상 확실하다 도전 욕구 자극 여러가지 장점 언급 단점 일체 하나로 자다 쪼개다 옛날 플랫포머 게이트 통과 어두워지다 나오다 형식 가끔 넘어가다 걸리다 경우 사소하다 거지 단점 적다 미약 튜토리얼 어렵다 초반 튜토리얼 상세 들다 공격 모션 방향키 누르다 공중 공격 누르다 튜터 리얼 구간 공격 알다 공격 알다 덕분 중반 공격 모르다 자체 처음 시작 미니맵 생기다 도데 막막 퀘스트 어디가 어딘지 모르다 막막하다 따르다 프리 호기심 자극 고도 익숙해지다 처음 난감하다 대중 어렵다 난이도 여러 오리 멀다 비교 확실하다 어렵다 플랫포머 익숙하다 좋다 예외 전투 난이도 상당하다 탐사 지역 미니맵 죽다 떨어뜨리다 죽다 죽다 잃어버리다 특이하다 체적 쉬다 난이도 장점 단점 커버
Hollow Knight,아직 기초 지식 새기다 들다 깊다 둥지 가다 지다 상단 깊다 둥지 뜨다 도망치다 하스스톤 시공 폭풍 갈다 처절하다 절규 새기다 들어주다 험담 부탁드리다
Hollow Knight,사려 귀엽다 느끼다 지리다 브금 몽환 디자인 완벽하다 상반 꼬이다 귀엽다 느끼다 해당 부류 추천 드리다 기다 추천 고혈압 허풍 실감 것임 해당 부류 추천 드리다 소울 변태 쾌감 얻다 싶다 변태 저혈압 고생 구조 다크 소울 더하다 불친절하다 경험 싶다 앞서서 현상 체험 지도 장수 어딨다 버스 정거장 제발 씹다 제발 말로 외치 머갈빡 딸리다 가다 기억 기다 한정 베베 꼬이다 막히다 감탄 기립박수 나가다 들어가다 씹다 머갈빡 너무나 나머지 머갈빡 난로 경험 성급하다 시험 경고 바닥 생선 가시 가득하다 부분 불친절하다 일일 내다 가야 이란 불만 많다 목소리 쒸익거리 투덜대다 나서다 포인트 걸어가다 가야 대부분 리젠 투덜거리다 들어가다 씹다 배치 진짜 피하 연신 외치 깊다 둥지 오줌 싸다 백색 궁전 화병 나서다 보스 매력 넘다 맛나 막상 거기 가다 느끼다 보스 상대 가야 더욱 확실하다 자체 재밌다 찾기 진짜
Hollow Knight,어의 주관 관점 작성 되어다 생각나다 문구 빨리 실크 주다 타임 정도 회차 엔딩 할로우 나이트 메트로 배다 장르 커다랗다 기점 일정 구역 막히다 새롭다 능력 얻다 지역 클리어 가능하다 메트로 배다 특징 자다 담다 꼼꼼하다 자다 되어다 묻다 점프 발판 없이 놓다 일종 장치 사용 꼼꼼하다 치밀하다 설계 되어다 레벨 디자인 구성 치밀하다 세심 준비 대목 특징 뽑다 대부분 특징 겹치 들다 녹색 거리 등장 모기 친구 벌집 나오다 돌진 경우 돌진 특징 가지 모기 경우 단순 돌진 돌진 경우 차징 신속하다 돌진 공격 꽂다 넣다 보여주다 특징 자다 적용 새롭다 공략 나가다 재미 주다 이렇다 특성 치다 경우 많이 보스 오죽 개발자 많다 담다 들이다 대목 언급 훌륭하다 레벨 디자인 더불다 재미 느끼다 부분 구성 타이 자다 구성 되어다 구역 플레이어 능력 얻다 족족 원하다 방향 가다 자유롭다 나아가다 막히다 먼저 가다 갈다 가보다 막히다 가다 갈다 가면 재미 충분하다 방대하다 높다 자유도 주어지다 플레이어 원하다 나가다 부분 단점 수도 대부분 들다 플레이어 퀘스트 부여 플레이어 어떠하다 임무 목표 부여 줍다 플레이어 목표 목표 달성 할로우 나이트 커다랗다 목표 자체 제시 줍다 커다랗다 목표 이기 세다 부분 플레이어 직접 목표 설정 부분 플레이어 목표 설정 지루함 느끼다 수도 방면 본인 해보다 해보다 계속 목표 부여 불다 전혀 지장 스타일 많이 수동 라면 쉬다 지루함 느끼다 수도 필자 똥손 반응속도 느리다 솔직하다 고전 면치 보스 패턴 특징 동작 커다랗다 준비 동작 가지 준비 동작 짧다 경우 많다 특징 이러하다 익숙하다 반응속도 느리다 정도 마음 먹다 좋다 오다 안주 피해 가다 무한 반복 패턴 빠지다 수도 어딨다 솔직하다 뭐라다 더하다 이유 재미있다 가다 모르다 주의 적다 놓다 직접 목표 설정 나가다 귀찮다 기회 할로우 나이트 해보다 그러하다 재미 가보다 괜찮다 소위 자다 만들어지다 말다
Hollow Knight,주의 사항 평가 지극히 개인 감상 작성 되어다 참고 수준 좋다 탐험 재미 방대하다 세상 준비 되어다 지도 직접 만들다 나가다 돌아다니다 처음 도달 장소 일지 기도 숨기다 많다 찾다 나가다 세상 돌아다니다 탐험 무방 개인 재미있다 어드벤처 개성 넘치다 캐릭터 어우러지다 배경 멋지다 음악 몰락하다 곤충 왕국 분위기 한껏 살리다 적재적소 자다 배치 되어다 어렵다 어렵다 어렵다 좋아하다 불다 좋다 경험 빅엿 주다 추천 드리다 천원 아깝다 공식 한국어 지원 발매 되어다 한국어 지원 공식 한국어 지원 아쉽다 어렵다 불편하다 어렵다 어렵다 어렵다 싫어하다 불다 사양 낮다 보드 부다 해보다 유튜브 검색 실황 초반 부분 맛보기 보신 결정 추천 드리다 사양 이건 분명 개인 차이 기다 최저 사양 맞추다 버벅거립니 보드 입력 대략 정도 딜레이 발생 평소 탐험 자다 느끼다 크다 보스 전투 함정 많다 구간 차이 특히 보스 전투 경우 보스 패턴 딜레이 패턴 나오다 순간 패턴 파악 파악 보드 누르다 정도 딜레이 인하다 피하 최소한 권장 정도 되어다 딜레이 줄어들다 권장 사양 맞추다 두다 죽다 죽다 모든 잃다 죽다 유령 생기다 죽다 장소 돌다 가면 유령 공격 유령 쓰다 뜨다 잃다 돌리다 받다 유령 죽다 유령 만나다 가다 과정 죽다 증발 이점 탐험 쫄깃해 지다 잘못 나르다 버리다 저금 정도 해보다 은행 계좌 만들다 지출 이용 장소 크게 의미 아이템 사기 비교 외진 은행 들르다 오기 번거롭다 정도 맡다 신다 회복 불편하다 회복하다 수단 저장 온천 차지 채우다 특수하다 경우 평상시 소울 차지 채우다 평상시 모르다 보스 싸우다 굉장하다 힘드다 보스 회복하다 두다 회복하다 걸리다 사이 맞다 회복하다 중간 끊기다 사용 에너지 회복 헛방 보스 보스 가다 굉장하다 수고 스럽다 도전 욕구 올리다 보스 가다 길이 순탄 경우 맞다 시작 거기 다가 보스 죽다 유령 생기다 여간 성가시다 지도 만들다 쉬다 지도 제공 해주다 주인공 알다 선택 지도 필요하다 지도 사다 지도 상인 던전 어딘가 처음 찾기 쉽다 갈수록 찾기 차다 까다롭다 지다 거기 다가 세상 들이다 이전 지도 쓸모 지도 없이 미지 세상 돌아다니다 어딘가 도상 기다 멀리 지다 가다 단서 만요 행운 빌다 유령 위치 이건 죽다 유령 생기다 유령 생기다 위치 차다 애매하다 들다 컨트롤 함정 돌파 구간 함정 피해 지나가다 유령 방해 보스 죽다 보스 가다 길목 버티고 가다 끄다 상태 시작 건가 때로는 보스 한가운데 버티고 보스룸 입장 순간 보스 협공 어렵다 보스 어려워지다 만들다 요인 대단하다 결론 말씀드리다 친절하다 진절머리 나다 흥미 광대하다 미지 세계 탐험 싶다 어렵다 도전 싶다 손톱 휘두르다 싶다 좋다 선택 사양 최소 사양 아슬아슬하다 걸치다 어렵다 그리다 좋아하다 가요 손톱 사정거리 멘붕 겪다 싶다 가요 한순간 모든 잃다 싶다 가요 보스 불친절하다 싫다 가요 재고 추천 드리다 개인 재미있다 천원 짜다 재미있다 모험 넓다 숨기다 많다 찾아가다 돌아다니다 좋다 보스 가다 길이 멀다 번거롭다 탈탈 털리다 덕분 평가 적다
Hollow Knight,엿같 귀엽다 생기다 몬스터 먹이다 횡스 크롤 어드벤쳐 당연하다 누리다 이단 점프 얻다 쉬다 너무나도 박하다 반격 판정 클리어 반격 존재 모르다 길가 난사 대쉬 어택 리듬게임 마냥 타이밍 어리다 간절하다 의자 보이지 간단하다 보이다 잃다 인내심 한계 오기 시작 지도 얻다 개발자 먹이 엘리베이터 가시 박아 놨으 폭탄 때리다 당연하다 듯이 터지다 보스 엿같 패턴 보여주다 능욕 당한 멀다 거리 뛰어오다 엿같 보스 처치 나다 하드 모드 먹다 장애물 죽다 당연하다 듯이 멀다 거리 뛰어오다 엿같 분위기 좋다 간단하다 보이다 배경 캐릭터 분위기 만들다 혐오 스럽다 벌레 매력 느끼다 정도 캐릭터 매력 엿같 난이도 음악 사운드 심신 안정 간단하다 보이다 전투 몰입 엿같 클리어 성취 느끼다 싸다 볼륨 크다 스토리 심오하다 오래 즐기다 추천 꼴리다 사면 엿같 엿같기 재밌다
Hollow Knight,뒤늦다 잡다 읽다 싶다 극히 개인 가지 정도 적다 이동 컨트롤 강요 여타 짜증나다 도움 받다 전혀 필자 공평하다 크다 장점 쉬다 속기 타임 전혀 쉬다 깨지다
Hollow Knight,컨트롤 안좋다 상관없다 멱살 잡고 자다 협박 새롭다 기술 배우다 연습 싶다 강제 실전 배우다 고통스럽다 즐겁다 인생 쉬다 느끼다 추천 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크
Hollow Knight,이렇다 는걸 고민 해보다 컨트롤 좋다 기다 공략 고민 해보다 사다 야하다 마우스 보드 비싸다 경우 해당 깨다 걸리다 찾다 걸리다 장점 해보다 재밌다 찾다 그거 참다 정도 재밌다 이건 설명 유튜브 직접 들다 추천 드리다 이유 아시 익숙해지다 익숙해지다 보스 패턴 찾다 나름 익숙해지다 적절하다 난이도 쉬다 들다 난이도 테스트 건가 싶다 어렵다 한게임 만들다 많다 적절하다 어렵다 난이도 만들다 가다 공격 돈값 확실하다 싸펑할돈
Hollow Knight,명작 민트 초코 시도 즐기다
Hollow Knight,실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크 실크
Hollow Knight,크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다 크다
Hollow Knight,재밌다 따라가다 빡치다 가만히 가다 박다
Hollow Knight,검색 이렇다 바라다 사치 느끼다 오늘 에드 찾다 후속작 실크 송만 기다리다
Hollow Knight,의심 정도 혜자 분량 무료 나오다 그래픽 브금 빠지다
Hollow Knight,이해 지오 깔다 랄라 찾아내다 팰때 속이다 시원하다 감시자 기사 많이 어려움 톱니바퀴 꼴다 싫다 광휘 진짜 안식 아래쪽 소리 끄다 다니다 들다 제발 건드리다 처음 하단 공격 엔딩 공허 기사 히트 깨다 발견 무료 로주 스토리 상당하다 훌륭하다 개발자 세다 신경 많이 써다 느낌 보스 지역 특색 훌륭하다 노래 들다 모든 엔딩 과정 연출 훌륭하다 개인 만원 짜다 이어도 싸다 추천
Hollow Knight,처음 림보 쿠로 오리 마음 정화 지르다 악마 다크 소울 섞다 컨트롤 아직도 눈물 도시 가다 변경 할껀데 재미 진짜 고통 받다 추가 내용 정도 섣부르다 판단 일지 모르다 엔딩 관점 다르다 모르다 작성 기본 작법 알다 다크 소울 다크 소울 두다 상당하다 많이 둘러보다 탐색 이기 굳이 시리즈 꼽을수없 디자인 배치 보스 난이도 쿠로 분위기 알다 악마 분위기 내다 부분 디자인 극적 바뀌다 예전 마리오 느낌 이나 좋다 그떄 펭귄 가족 나오다 부분 막히다 엔딩 몇번 죽다 결론 가성 오다 좋다 사시 기다 일기 사시 추천 추가 내용 완성 엔딩 마지막 보스 여태 나본 보스 몇몇 섞다 개인 쉽다 여타 엔딩 정말로 시리즈 영감 받다 정작 느끼다 마리오 쓸떄 관점 딱하다 후반 바뀌다 완성 채우다 엔딩 달라지다 테스트 해보다 추가 쓸다 추가 내용 엔딩 슈퍼 미트 보이 끔찍하다 필수 야하다 감동 넘치다 흐르다 스토리 마지막 보스 이름 외치다 엔딩 컷씬을보 걸리다 사망 브레타 집아
Hollow Knight,찬란하다 이름 이펙트 장르 호불호 정도 뛰어넘다 만들다 감히 적다 똥손 체조 어렵다 계속 가다 어마 무시 노력 자다 만들다 상당하다 피지 요구 중요 별표 쫙쫙 끈기 노오 대부분 극복 가능하다 부분 이구 커뮤니티 이름나다 똥손 상당하다 어려움 겪다 계속 죽다 죽다 엔딩 엔딩 만신전 즐기다 재미 스트레스 비례 재미 느끼다 깨다 달성 성취 느끼다 스트레스 크다 극복 재미 어마 무시 개인 자주 장르 매콤 재밌다 즐기다 해보다 좋다 해보다 해보다 다슷개 도전 과제 난이도 높다 편입 완료 싶다 만신전 절광 가다 마지막 타가 쎄다 오다 이미 스트레스 받다 굳이 서다 스트레스 받다 들어서다 놓다 결정 추천 해주다 모로 도와주다 감사 드리다
