title,first_cleaned_reviews
In Silence,아직 한국인 만나다 영어 확실하다 배우다
In Silence,디게 무섭다 마이크 감다 엄청 좋다 쫄림 찍찍
In Silence,친구 이만 해봤다 하루 해봤다 이틀 모르다 살인자 아쉽다 나다 살인자 죽다 어근
In Silence,별로 무섭다 쉬다 빼다
In Silence,처음 무섭다
In Silence,괴물 처음 해봣 늘다 생존자 플래쉬 쓰다 원래 건가
In Silence,들어가다 모르다 적다 한국 서버 서버 서버 많다 프로 비밀번호 나머지 프로 프로도 들어가다 한게임 힘드다 친구 재밌다 모르다 비추다 파스모 포비아 강추 드리다
In Silence,개발자 업데이트 드럽다 거르세 개발 성의 다시다 싶다 월때 해오다 생존자 흑인 스킨 드럽다 보이다 고치다 나오다 나오다 업데이트 고작 코드 위치 바뀌다 그리다 업데이트 업데이트 디스 코드 들어가다 한국 만들다
In Silence,현재 상점 신규 인기 멀티플레이어 카테고리 체크 나열 수많다 유심 살펴보다 가성 유난히 좋다 보이다 죄다 해보다 수저 프로 먹다 활동 되어다 처음 장르 대칭 호러 협동 멀티플레이 생존 경쟁 대칭 는걸 보이다 시작 해보다 시작 음산하다 분위기 고물 두다 탈출 거나 사냥 하라 가까이 다가서다 부품 부족하다 작동 동료 랜턴 켜다 부품 찾다 간다 나다 쫓다 부품 들다 서랍 광대 튀어나오다 깜짝 상자 코앞 보이지 안개 거닐다 천둥 번개 내리다 정체 괴생명체 내다 달려오다 울부짖다 머리 통째 뜯다 먹다 팬티 오줌 지리 수분 덜덜 떨다 마치다 문득 정신 차려 넘어서다 자동차 수리 뒷전 무조건 무기고 찾다 비밀번호 카구 팔로 무장 퇴근 주인 반기다 마냥 타오르다 뛰어들다 불나방 마냥 비추다 랜턴 들이다 박다 괴물 뚝배기 트리 다니다 대칭 호러 인칭 액션 슈팅게임 장르 본질 잊다 정도 정신 빼놓다 가다 모르다 낯설다 데바 오래전 금요일 처음 감동 감성 감동 내다 돌아오다 아직도 설레다
In Silence,업데이트 도안
In Silence,사운드 훌륭하다 특히 멀티 데바 재다
In Silence,솔직하다 업데이트 개발 만들다 충분하다 순위 들다 수가 진짜 고인 부분 아쉬움 개발자 진짜 죽다 의심 정도 업데이트 신경 써주다 좋다
In Silence,지다 남다 기름 바퀴 들어가다 바닥 곰인형 많이 밟다 소리 난대 조심하다 삐익
In Silence,재미있다 친구 없이 혼자할떄
In Silence,여유 나긋나긋하다 인물 살인마 컨셉 싫다
In Silence,많다 대기업 재택 근무 여러 대작 내년 미루다 시점 나름 멀티플레이어 공포 괴물 퇴화 되어다 소리 민감하다 영화 콰이어트 레이스 시력 떨어지다 소리 민감하다 괴물 생존자 해치 생존자 수리 거나 무기고 수리 괴물 쓰다 뜨다 단순하다 나름 재밌다 소재 흥미롭다 크다 장점 보통 이러하다 멀티플레이어 자칫 싱글플레이 공포 비다 공포 떨어지다 참신하다 소재 두운 고요한 사운드 음성 채팅 가까이 서로 들리다 괴물 들다 넣다 멀티플레이 불구 상당하다 공포 보여주다 단점 생존자 뛰어다니다 괴물 많이 노출 되어다 패널 안고 가다 괴물 속도 빠르다 시야 정도 답답하다 템포 느리다 답답하다 싫어하다 취향 맞다 수도 비다 나쁘다 명의 친구 모으다 들어가다 마이크 끄다 해보다 추천 드리다 방이 활성화
In Silence,재밌다 모르다 빙빙 돌다 괴물 시야 좁다 모르다
In Silence,공포 데바 매튜 빨리 서다 엄마 먹다 오다
In Silence,친구 꿀잼 친구 사지 말다 마음 아프다
In Silence,왤케 살인마 아직 한국인 모르다 비다 정도 재밋거 군대 가다 년후 되어다
In Silence,제발 한국 부족하다
In Silence,찍찍 거렸다 무섭다 괴물
In Silence,재밌다 나오다 별로 정식 다려지다 나쁘다 저렴하다 패치 꾸준하다 하니 좋다
In Silence,사기꾼 리얼 걸다 이유
In Silence,몇번 심장 쫄리 친구 무섭다 기저귀 차고
In Silence,친구 느낌 느낌
In Silence,패치 아직 작성 일자 이렇다 패치 얼리다 엑세스 걸다 싶다 아깝다 국내 서버 주변 지인 비공개 외국 서버 참가 가끔 즐겜 만나다 그나마 재밌다 안통 던지다 없이 노잼
In Silence,연령 어린이 청소년 성인 박스 박스 나쁘다 나쁘다 괜찮다 좋다 아름답다 환상 년대 최소 보통 빠르다 최고 슈퍼 졸도 즐기다 쉬움 어리다 어려움 여분 보드 필요 스토리 모드 기준 짧다 짧다 필요 켜다 제한 내외 작성 당시 얼리다 기간 알다 드리다 추후 추가 처지다 요소 얼리다 스임 고려 제외 요소 밸런스 긴장감 제한 행동 소리 목표 계속 생존자 킬러 조여 올인 모든 행동 리스크 약자 멀미 주의 작다 소리 행동 중요하다 보이스 킬러 들리다 소통 좋다 무기 기도 킬러 좋다 단서 잡히다 요소 통해 탈출 가능하다 횟수 제한 추가 가능 킬러 생존자 난이도 플레이어 설정 가능 한국 서버 킬러 멀미 주의 개인 킬러 헛간 주변 풀숲 태우다 버리다 싶다 많다 쓰다 길어지다 많이 줄이다 뜯다 고치다 곳도 많다 개인 많이 기대하다 비추다 별로 재미있다 띵작
In Silence,얼리다 자다 넘기다
In Silence,괴물 설정 맞다 농락 방법 문제 구함
In Silence,스릴 재밌다 코리아 서버 아쉽다 가끔가다 방이 들어가다 재밌다
In Silence,화장실 갈다 정도 무섭다
In Silence,처음 깜짝 진짜 나오다 진짜 끄다 마자 추천 아무튼 해보다
In Silence,울리다 따르다 난이도 달라지다 이름 경우 보이스 치다 오른쪽 귀로 영어 소름 돋다 보이스 코로 연결하다 재밌다 아직 자다 한가지 자주 외우다 진정하다 며칠 쓰다 생각나다 깜놀 요소 시트
In Silence,추천 싶다 재미 추천 케이스 쫄깃 재미 한국 서버 들다 이상은 비번 걸다 비번 걸다 아시아 서버 별로 미국 서버 가다 기다 재미있다 많다 괴물 생존자 잡고 놓다
In Silence,먹이 찾다 하이에나 마냥 상점 페이지 발견 트레일러 영상 살짝 해봤다 재밌다 한국어 패치 아직 되어다 중등교육 이수 충분하다 이해 가능하다 수준 영어 상당하다 두운 분위기 얼리다 액세스 불구 완벽 가깝다 보이스 덕분 내내 긴장 친구 자주 보이다 외국인 한국인 즐기다 들다 매너 좋다 아직 알다 단계 쓰다 공포 협동 장르 관심 해보다
In Silence,초반 넘다 무섭다 세상 떠나가다 소리 지름 안보 타이어 찾다 배터리 찾다 야하다 빡겜 소리 못내 끄다 넘다 답답하다 지나다 괴물 소리 지르다 뿌듯하다 푸다 덤벼
In Silence,기다 들다 주옥 상황 많이 연출 돼다 재미있다 친구 대서 구석 몰다 재밌다 자다 찾다 친구
In Silence,즐겜러 괴물 생존자 위치 팔면 재밌다 빡겜러 달려오다 괴물 까마귀 후손 수도 느끼다 레이크 오래 시야 흐려지다 보이다 레이크 현실 체험
In Silence,번개
In Silence,금요일 알다 전혀 재미 겁나다
In Silence,공포 최고 무섭다
In Silence,싶다
In Silence,초반 모든 건물 파밍 장소 파악 추천 처음 뉴비 배려 레이크 플레이어 존재 부탁 해보다 좋다 방법 들다 플레이어 들다 시야 좁다 위장 아이템 나뭇가지 아이템 가지 들키다 자다 플레이어 늘다 플레이어 공격 공격 버튼 뜨다 들키다 안좋다 아이템 드럽다 뜨다
In Silence,업데이트 많이 되어다 사다 한판 해봤다 해보다
In Silence,데바 합치다 해보다 궁금하다 해봤다 도대체 합치다 모르다 데바 가져오다 트래퍼 곰덫 수리 그이 가져오다 도대체
In Silence,최적화 심다 밸런스 두다 쓰레기 맞다 쓰레기 서로 교환 최적화 패치 밸런스 패치
In Silence,한국 서버 풀방 한국인 특징 찰때 기다리다 나가다 가버리다 로비 비번 걸리다 친구 사서 는걸 추천
In Silence,아아 무한 로딩 아깝다 로딩 그거 기다리다 기다리다 인생 님들 절대 사다
In Silence,오다 진짜 재밌다 즐기다 좋다 진짜 아깝다
In Silence,완죤 넘다 쉬다 부품 필요하다 알다 필요하다 먹다 수리 돼다 알다 이기다 버리다 뉴비 최적
In Silence,진짜진짜 재밌다 레이드 재밌다
In Silence,생존자 괴물 밸런스 맞다 손전등 배터리 넘치다 싸다 가능 물건 모으다 배터리 채우다 채우다 플래쉬 쓸다 잇다 패치 그나마 괴물 숨좀 트이다
In Silence,노잼 사다 쓰레기 한글화 개념
In Silence,레이크 빡빡 외치다
In Silence,손보 진짜 재밌다 친구 재밌다
In Silence,괴물 절대 이기다 생존자 움직이다 표시 바꾸다 버프좀 먹이다 야하다
In Silence,아쉽다 깜놀 곰보 그닥
In Silence,절망 시야 컨셉 좋다 별로 괴물 시력 안좋다 알다 방법 답답하다 힘들다 잡다 섬광 터지다 터지다 재미 맨날 차고 탈출 사냥 가지 많다 질리다 사다 다르다 사다
In Silence,친구 재밌다 하옵다 돌리다 걸리다 답답하다 지경 최적화 하루 빨리 걸리다 휙휙 넘어가다 엄청 짜증나다
In Silence,어려움 괴물 답답하다 굳다
In Silence,자체 불친절하다 모르다 괴물 스킬 스킬 그지같다 생존자 하라 지다 뚜렸하 게임할빠 데바 낮다
In Silence,원래 싸다 정도 공포 대하 공포 안좋다 가득 담다 무력감 느끼다 쓸데없이 크다 소리 번개 소리 놀래다 장난감 곰돌이 소리 놀래다 이건 무섭다 놀란 거지 분위기 어둡다 답답하다 늘다 나타나다 깜짝 놀래다 누르다 도망가다 마디 짜증나다 답답하다 아이템 자다 안보 분동 답답하다 느끼다 간곳 아이템 바라다 불합리 답답하다 운빨 짜증나다 요소 가득하다 해보다 해보다 선택 충분하다 만원 정도 수준 개발 도저히 얼리다 방패 쉴드 정도 공포 안좋다 잔뜩 담다 최적화 심각하다 프레임 돌리다 사용 엄청 뜨겁다 가짜 스타 시티즌 사양 먹다
In Silence,재미 재미 노잼 극한 찍다
In Silence,사다 추천 드리다
In Silence,시바 어둡다 보이다 야맹증
In Silence,보이다 넓다 별로
In Silence,듣기 개발자 개발자 코멘트 참고 이유 개발 기간 공백 기간 기다 싶다 자체 자다 만들다 컨텐츠 부족 크다 단점 초창 기보 크게 줄다 최근 패치 이미 떠나다 돌아오다 사태 되어다 버리다 단순하다 평가 아프다 어둡다
In Silence,괴물 가다 별로 무섭다 죽이다 무언가 느낌 재밌다
In Silence,대폭 늘리다 맞다 싶다 초반 한국 서버 정도 돌아가다 망하다 전체 합치다 나오다
In Silence,많이 울렁증 고치다
In Silence,제일 껌임
In Silence,친구 재밌다
In Silence,
In Silence,서버 방이 이름 마이크로 소통 친구 재밌다
In Silence,한국 한글패치 김치 날로 먹다 한글패치
In Silence,사지 말다 한국 서버 진짜 평일 주말 외국 서버 가다 영어 가사 리를 재미 그닥 똑같다 나름 라면 비추다 천이 후회 친구 추천
In Silence,무섭다
In Silence,공포 몇개 해봤다 해보다 심장 떨다 번개 심장 떨어지다 괴물 비쥬 먹다 들어가다 추가 괴물 추가 해주다 좋다
In Silence,한국인 들다 하자 한국인
In Silence,괴물 나르다 스윽 지나치다 스릴 기다 처음 찾다 힘들다
In Silence,괴물 농락 따다 써다 풀다
In Silence,참신하다 컨셉 만들다 신선 종류 괴물 종류 위치 랜덤 위치 재미있다
In Silence,자체 재미있다
In Silence,생존자 해봤다 생존자 은근 시야 안좋다 감다 설정 기다 슈트 입다 친구 레시 들어서다 외국인 플래시 나다 깜깜 이기 시작 뛰다 소리 가나 앉다 대여섯 조용하다 기어 가다 코리아 방이 외국인 들어가다 앉다 일어나다 레쉬 도해 설치 해보다 확실하다 살인마 시야 안좋다 살인마 대놓고 모른닼 먹다 스텔스 가능 나다 뉴비 파밍 모르다 외국인 친구 앉다 숨다 재미 들다 탈출 미지수 정해 두다 괴물 가끔 잡다 주변 외국인 친구 나다 찾다 아이템 파밍 도안 분동 생존 이겼닼 뚱뚱하다 남자 캐릭터 얼굴 웃기다 서로 멀뚱멀뚱 쳐다보다 끝났닼 웃기다 병맛 건지다
In Silence,처음 은근 쫄리다 쫄리 금방 질리다 받다 사이 버그떔 낑기다
In Silence,오다 뭐노 걷다
In Silence,괜찮다
In Silence,비명 지르다 지르다
In Silence,아악 도망
In Silence,오다 가게 걱정 워낙 이렇다 장르 좋아하다 긍정 마음 크다 녀석 인지 자잘하다 밸런스 문제 한국인 한해 서다 무기고 관련 밸런스 심각하다 부분 영상 링크 첨부 무기고 분만 계시다 레이크 입장 설정 정도 밸런스 크다 무기고 비밀번호 스폰 포인트 기존 갯수 늘리다 버리다 극단 해결 문제 트레이너 러시아 서버 외국인 짜다 주다 몇개 업데이트 빠지다 돌아오다 싶다
In Silence,금요일 데드 바이 데이라이트 짬뽕 이상하다 무섭다 느낌 전혀 놀래다 기만 만들어지다 피로 쌓이다 쓰래 괴물 시야 지루하다 탈출 루트 가지 또는 괴물 죽이다 랜덤 정해지다 운빨좇망 요소 수집 요소 괴물 마찬가지 놀래다 중점 두다 또는 압박 공포 자다 살아나다 어둡다 놀래다 요소 존재 컨탠츠 부족하다 대칭 필요하다 생존자 살인마 선호 시스탬 파밍 시스탬 졸리다 정도 단순하다 로비 자체 옵션 건드리다 벨런스 붕괴 쉽다 판이 되어다 버리다 크다 스텀 서버 되어다 버리다 괴물 죽이다 들다 컨테이너 비밀번호 자리 분채 무장 고여 버리다 생존자 모습 비밀번호 자리 바꾸다 알맞다 한글화 부재 트레일러 한글화 지원 보이다 한글화 리얼 엑세스 정식 기대 해보다 선물 해주다 미안하다 참고 해보다 재미 요소 찾다 금요일 망하다 시점 할빠 데바 추천 반짝 일지 모르다 데바 기기 힘들다 금요일 날다 보임 한국 서버 좇목 일베 싸이코 멸망 위기 보임 괜히 데바 금요일 재미있다 요소 자다 섞다 만들다 따로 분리 놓다 옳다 바르다 깨닫다 해주다 평점
In Silence,들어오다 여윾시 사지 말다 데이트
In Silence,인간 그만 쏘다
In Silence,친구 이서 개꿀잼
In Silence,재미 친구 재밌다
In Silence,오다 생존자 곳곳 숨기다 비밀번호 찾다 무기고 열다 괴물 죽이다 곳곳 바퀴 자동차 배터리 기름 찾다 고치다 탈출 던지다 괴물 유인 괴물 인간 죽이다 버리다 반복 죽이다 쥐다 생존자 죽다 빠져나가다 변하다 쥐다 자동차 무기고 위치 보이다 생존자 탈출 구르다 알다 생존자 괴물 빠져나가다 섬광탄 뿌리다 섬광탄 배터리 생기다 먹다 채우다 현재 늘다 가운데 크다 헛간 자동차 무기고 랜덤 스폰됩니 한국어 번역 개발자 보내다 아마도 안정화 한국어 나오다 처음 제일 무섭다 개발자 소통 여서 궁금하다 물어보다 영어 적다 함정
In Silence,아픔 레시 라이트 켜다 어둡다 빠지다 진짜 찜질 간다
In Silence,자체 재밌다 한가지 단점 마이크 괴물 레이더 걸리다 채팅 레이더 걸리다 채팅 금지 재밌다 문제점 정도 빠르다 패치 기원
In Silence,오줌 지리다 버리다 오오
In Silence,걷기 살인마 들키다 내내 앉다 다니다 무릎 관절 닳다
In Silence,재미 컨텐츠 부족하다 추다 기르다 바라다
In Silence,아직 개선 되어다 부분 많다 데바 느낌 쫄림 괜찮다 제일 문제 부분 조작 익숙해지다 살인마 아프다 눈물나다
In Silence,초반 생존자 살리다 후반 괴물 살리다
In Silence,베타 는걸 감안 컨텐츠 정식
In Silence,소리 내면 위치 들키다 굉장하다 긴장감 주다 되어다 긴장감 넘다 재미 밸런스 심각하다 맞다 자동차 타고 빠져나가다 자동차 위치 수가 밸런스 패치 시급하다
In Silence,님들 즐기다 개발자 업데이트 빨리 업데이트 자다 기대 해보다
In Silence,진심 괜찮다 진짜 놀래다 괴물 시야 불편하다 그거 개선 괜찮다 싶다 넣다 무서움
In Silence,한국어 냄새 내용 알다 평가 한국어 생기 쓰다
Ragnarock,리듬 드럼 매니아 산소 근력 트레이닝 어깨 파워 메탈 멜스메 북유럽 소울 쉬엄쉬엄 운동량 굉장하다
Ragnarock,리듬게임 바이킹 접목 리듬 겁나다 멋있다 망치 에일 스톤 글로리 헤머 파워 메탈 웅장 소리 심장 뛰다
Ragnarock,소리 저음 울리다 느낌 주다 차다 좋다 바이킹 브금 맡다 인원 젓다 동기부여 중요하다 임무 맡다 콤보 쌓이다 우측 한국 부르다 울리다 짧다 빠르다 이동해 줍다 콤보 단계 많이 쌓다 수록 빨리 멀리 가다 줍다 난이도 높아지다 노드 많아지다 빨르다 지다 리듬게임 써다 좋다 거지 음악 바이킹 어울리다 음악 쿵쿵 거리 멀어지다 쉽다 난이도 그건 쉬다 치다 위치 박자 문제 치기 오다 노드 포기 박자 날아오다 점수 콤보 포기 콤보 금메달 포기 비트 세이버 치다 하니 무조건 아레로 치다 그로 인하다 비트 세이버 날아오다 노드 비트 세이버 노드 오다 비쥬 시작 위치 일치 노드 치다 비쥬 어르다 반응 노드 상당하다 주변 볼거리 배경 치기 고개 내리다 비쥬 비쥬 어르다 지나가다 풍경 소용 좋다 비트 세이버 사용 근육 다르다 다양하다 방향 치다 야하다 비트 세이버 위엣 근육 사용 퍼포먼스 치다 고민 아렛쪽 근육 많이 사용 수도 튜토리얼 아쉽다 제일 처음 돌리다 다시다 처음 튜토리얼 난감하다 최소 치면 부스트 사용 알다 주다 확실하다 재미 바이킹 심취 메탈 계열 음악 선호 굉장하다 빠르다 지치다 지루하다 뭔갈 치다 형태 리듬 들다 몇개 치다 자체 집중 최소 성하다 벗어나다 충분하다 추천
Ragnarock,바이킹 리듬 적다 바이킹 테마 자다 살리다 수록 좋다 수가 적다 크다 스텀 기능 커뮤니티 조금씩 활성화 단계 아직 많이 부족하다 개인 바이킹 느낌 자다 살리다 밴드 음악 추가 되어다
Ragnarock,크다 스텀 제작 덤벼 만들다 제작 해주다 측면 빠르다 넘어가다 부분 오큘러스 퀘스트 인식 판정 한계 가끔 녹화 돌리다 정상 판정 미스 경우 종종 그거 노래 스타일 컨셉 맞다 가곡 싸다 내놓다 의향 가다 지다
Ragnarock,아직 위치 익숙하다 틀리다 많다 재밌다 해봤다 번하다 나머지 계속 넘다 소리 어렵다 완벽하다 연주 끝내다 멀미 소리 웅장 좋다 신나다 정가 주다 후회 정도 완벽하다 성공하다 좋다 틀리다 계속 치면 망치 끄다 뻔적 효과 멋지다 스스로 간지나다 보이다 느낌 해보다 노래 좋다 솔직하다 모르다 계속 싶다 평소 음치 박치 리듬게임 치다 나서다 리듬게임 해보다 싶다 자극 받다 재밌다
Ragnarock,북유럽 감성 노르딕 메탈 신나다 음악 워드 리듬게임 이지 버전 치다 보이다 효과 피드백 비트 세이버 좋다 처음 버데탑 연결하다 해머 올라가다 당황 다행하다 드럼 높이 해머 각도 조정 가능하다 조정 거기 멀티 경우 리듬게임 바이킹 레이싱 컨셉 독특하다 마음 들다 빗다 자리 설다
Ragnarock,설명 리듬 맞추다 정확하다 판정 치면 이펙트 나오다 게이지 쌓이다 망치 표시 노트 놓치다 게이지 초기 스택 쌓이다 상태 방패 치면 피버 타임 발동 노트 처리 멀다 거리 가다 정확하다 판정 치다 의외로 까다롭다 상황 맞다 높이 위치 방패 위치 조정 친구 기록 고스트 띄우다 경쟁
Ragnarock,영상 볼땐 모르다 직접 격감
Ragnarock,비트 세이버 재밌다 힘들다 노래 적다
Ragnarock,상남자 메탈 예전 드럼매니아 노래 아드레날린 솓구친다
Ragnarock,단순하다 추구 컨셉 명확하다 리듬게임 단순하다 자다 치다 콤보 노트 상황 맞추다 치다 높다 스코어 얻다 부스트 차다 치다 노래 중간 중간 특수 넣다 흥겹다 재밌다 개인 정확도 요구 배치 노트 우기다 넣다 이펙트 주변 배경 흥미 돋궈주 즐거움 내다 모션 충분하다 적임 비트 세이버 피아노 왕벌 비행 치다 신스 라이더 클럽 흐느 거리 늘다 머리 상모 쓰다 꽹과리 치다 기분 단점 적다 크다 스텀 가능하다 그건 둘째 기본 정도 싶다 팍팍 내주다 좋다 튜토디얼 의견 보태 정도 단순하다 유지 굳이 필요 비다 조정 사항 특별하다 많다 누르다 들이다
Ragnarock,처음 새벽 깨다 떨리다 정도 근육통 오다 정도 재밌다 메탈 좋아하다 리듬게임 씹덕 노래 질리다 무조건 사다 공식 노래 별로 크다 스텀 사이트 가면 컨셉 맞다 씹덕 노래 메탈 위주 많다 좋다
Ragnarock,빨리 내주다 비트 세이버 방향 맞추다 스트레스 받다 리듬 리듬 주제 노트 밀리다 해보다 리듬 탑임 좋다 히어로 락스 미스 다해 이건 수가 피다
Ragnarock,현재 비트 세이버 많이 신나다 음악 망치다 스트레스 확악 풀다 많이 근육통 힘들다 계속 달다 참고 금메달 찍다 목표 가끔 망치 인식 때리다 부수 싶다 심정
Ragnarock,헤비메탈 바이킹 조화 진짜 바이킹 되어다 사기 증진 조정 사다 해보다 근육 근육통 키기 두렵다 그만큼 스트레스 해소
Ragnarock,필요없다 사다 비트 세이버 사고 사다 손맛 죽이다
Ragnarock,퀘스트 들어오다 초보 가지 사서 해보다 진짜 재밋음 아직 비트 세이버 해봤다 메탈 좋아하다 이면 재밋 음악 분위기 맞다 크다 스텀 많다 진짜 가다 모르다 몰입 리듬 맞추다 춤추다 나르다
Ragnarock,재미있다 많이 팅기다 세계 멀티 중간 팅기다 슬프다 이렇다 걸다
