title,first_cleaned_reviews
Ravenfield,재미있다 조준 당하다
Ravenfield,재밌다 업데이트
Ravenfield,모드 오지 다운 받다
Ravenfield,배틀필드 정도 압축시키다 배경음 사운드 이팩트 원치않다 차제 배필 자체 창작 마당 통한 활성화
Ravenfield,장착 마당 치다 먹다 망겜 멀티 만들다
Ravenfield,깔끔하다 디자인 탄도학 적용 창작 마당 추가 무기 차량 적당하다 사양 장점 비싸다 수도 현재 개발 단계 적당하다 아직 구입 후회
Ravenfield,은근 재밋 빨리 가다 천원 아깝다
Ravenfield,친구 추하다 친구 오지 재미있다
Ravenfield,들다 괴기하다 들이다 들다 상대 쏘다 상대 늑대 여우 괴기하다 상대 좋다 수도
Ravenfield,창작 모드 격감 지리다 모드 그거 개꿀잼
Ravenfield,레이븐 필드 전체 좋다 고치다 주다 좋다 레필 작아지다 강제 어제 멀다 자다 작동 레필
Ravenfield,올라오다 감탄 스럽다 처음 모델링 사각형 폴리곤 덩어리 배틀필드 흉내내 사이 모델링 바뀌다 모드 추가 되어다 개발 빨리 정식 판이 나오다 좋다
Ravenfield,걱정 걱정 없이 서나 배틀필드 좋다 비행 탈것 버프 필요하다 비행기 무의미하다 날아다니다 만나다 비행기 쏘다 딱하다 의미 활약 힘들다 베타 버전 굉장하다 유용하다 재미있다 헬리콥터 흉악하다 대공 무기 추가 정도 날아다니다 격추 당하다 호구 되어다 버리다
Ravenfield,서든어택 재미있다 와치독스 리전 재미있다 작전 모드
Ravenfield,친구 특화된
Ravenfield,재밌다 질리 창작 마당 가다 다운 받다 컨셉 잡고 베트남전 만들다 세계대전 세계대전 미래 꾸미다
Ravenfield,그래픽 빼다 갖추다 질리다 창작 마당 추가 질리다 되어다
Ravenfield,대화 자주 친구 만나다 느낌 들어서다 좋다 행복하다 닉네임
Ravenfield,배틀필드 싶다 인물 싫다
Ravenfield,베타 들어서다 추다 믿다 살다 굉장하다 매력 패치 계속 무한 무기 모드 나오다 캐릭터 컨셉 바꾸다 여하튼 패치 패치 거듭 좋다 모드 무료 잖다 추천 위험하다 가짜 내다 받다 창작 마당 재미있다 보이다 누르다 창작 마당 용량 메다 넘어가다
Ravenfield,무기 만들다 비교 쉽다 건지다 창작 마당 사용 가능하다 무기 굉장하다 많다 병맛 아이템 많다 재밌다 대표 쏠때 울음소리 음악 나오다 하트 날아가다 큐피트 화살 존재 십자가 달리다 구슬 아이템 그건 폭발물 던지다 찬송가 흘러나오다 보이다 파괴 시킴 링크 이외 좋아하다 훌륭하다 모드 캐릭터 스킨 아이템 가져오다 많다 다양하다 컨셉 가능하다 들다 하프라이프 무기 너프 건팩 헤일로 스킨 폴아웃 무기 슈렉 스킨 많다 컨셉 잡고 유사 좀비 이렇다 느낌 인원 조정 명쪽 병사 스킨 좀비 바꾸다 좀비 아이템 지급 나름 좀비 서바이벌 느낌 추천 추천 음악 원래 좀비 점령 단점 감안 충분하다 훌륭하다 중세 무기 모드 근접 공격 현실 떨어지다 최대 장점 격감 살다 발차기 모션 추가 돼다 나름 많이 해보다 모드 다르다 목숨 하나고 나르다 포함 적다 물량 공격 점령 모드 보이다 패인 느낌 주다 모드 전체 대상 불가능하다 모양 최근 업뎃 모드 새롭다 기능 추가 되어다 해봤다 업글 기능 턴제 집어넣다 신선하다 재밌다 아직 느낌 받다 일반 모드 재밌다 발견 거지 참고 해보다 성능 많이 필요 경험 따르다 그래픽 인텔 내장 그래픽 문제 늘다 나름 좋다 써다 원활하다 돌아가다 모드 불다 걸리다 그치다 성능 좋다 문제
Ravenfield,낙차 트레이닝 용도 간단하다 저격 연습 사용 창작 마당 사용 만들다 수많다 무기 즐기다 이륙 불다 격추 헬기 비행기 경험 들다 잡기 로켓 추진 발사 장치 사용 보병 이어도
Ravenfield,대비 부담 늘다 창작 마당 통한 지속 컨텐츠 수급 배필 부럽다 사라
Ravenfield,인생 크다 스텀 메이드 드라고니 레이븐 필드
Ravenfield,이만 자유롭다 오프라인 늘다 격감 텍스쳐 너프 오프라인 배틀필드 창작 마당 받다 쓰다 재미있다
Ravenfield,싱글플레이 재밌다 특히 팀킬 재밌다 멀티플레이 나오다 더욱 재밌다 멀티플레이 나오다 서로 팀킬 난리 나다
Ravenfield,멀티 빼다 괜찮다
Ravenfield,분대 지정 끄다 어느새다 목적지 도달 아군 운전 탄약 점령 셔틀 장점 무리 없이 싱글 베타 시절 발전 그래픽 람다 워진 모델링 어차피 스킨 쓰다 개쩌 창작 마당 모드 괜찮다 사후관리 대규모 전투 뽕맛 저능 버전 체험 가능 나름 괜찮다 리얼리티 물리엔진 탄도학 크로스 헤어 슬로우모션 단점 이건 장점 수도 모드 바닐라 쉬다 질리다 진짜 창작 마당 스토리 퀘스트 모드 아직 미흡 체감 늘다 가다 이하 늘다 상임 적다 플레이어 쏘다 낙하산 일찍 폭발 휩쓸다 스턴 걸리다 확률 일어나다 죽다 확률 일어나다 죽음 솔직하다 비행기 조종 슬로우모션 안키 똥손 무쌍 불가능 미니건 싸다 가능 써다 수준 한심하다 거점 점령 거점 넘어가다 이건 당연하다 문제 명도 빠지다 없이 거점 뛰어가다 거점 방어 출구 전략 재정 그룹 직진 존재 빡치다 설정 높이 태스크포스 이나 특공대 뚝딱 바뀌다 절대 멍청하다 상태 쏘다 뇌손상 내지 치매 걸리다 피셔 전두엽 절제 받다 에이전트 진짜 배필 상호작용 소통 개쩌 대규모 전투 상상 마시기 바라다 이건 빡대 들이다 주도하다 저능 필드 모드 칠하다 개꿀잼 점수 창작 마당 가산 버전 기준 성함 늘다
Ravenfield,빨리 멀티플레이 지원 되어다 좋다 일반 창작 마당 퀄리티 높다 기분
Ravenfield,쓰레기 나르다 기분 좋다 만들다
Ravenfield,배틀필드 최고 아웃
Ravenfield,대비 배틀필드 진심
Ravenfield,창작 마당 하드캐리
Ravenfield,최근 많이 고치다 문제 다양하다 추가 통해 업그레이드 좋다
Ravenfield,창작 마당 살리다 창작 마당 됫을듯
Ravenfield,임랩
Ravenfield,처음 별로 진가 되어다 그래픽 간편하다 좋다 조준 흔들리다 탈것 컨트롤 섬세하다 좋다 진짜 누르다 주변 느리다 피어 느낌 나다 장난 사다 진짜
Ravenfield,정가 후회 유일하다
Ravenfield,얼리다 엑세스 감안 업데이트 창작 마당 신의
Ravenfield,파고들다 아쉽다
Ravenfield,가볍다 좋다
Ravenfield,창작 마당 총기 써다 재미 쏠쏠하다
Ravenfield,이기용 추가 지나가다
Ravenfield,전쟁 전임 근대 모드 다양하다 점령 모드 죽이다 모드 좀비 모드
Ravenfield,임핵 사용 들다 업데이트 버전 통과 오다 관통 쓰다 들다 레이븐 필드 기대하다
Ravenfield,총기 탈것 관련 따라오다 게뤼 모드 옛날 베타 즐기다 되어다 얘기 듣다 해봤다 되어다 베타 되어다
Ravenfield,전투 시뮬레이션 모드 설정 간단하다 한국 외계인 싸우다 가능하다 세계 대전 전투 가능하다 좀비 군대 전투 치르다 상상력 마음껏 펼치다
Ravenfield,전략 힘드다 빼다 굳다 굳다
Ravenfield,창작 마당 아이탬 많다 이동 수단 무기 즐기다 친구 기본 마다 숨기다 무기 찾아보다
Ravenfield,
Ravenfield,원본 재미있다 창작 마당 더하다 더욱 재미있다 망설이다
Ravenfield,유일하다 자다 돌아가다
Ravenfield,솔직하다 평가 작성 이전 베타 버전 얘기 해보다 소감 재밌다 재밌다 가다 베타 버전 해보다 재미 사지 말다 재미 사다 간단하다 드리다 평가 가이드 자다 익숙해지다 창작 마당 자다 이용 질리다 즈음 창작 마당 사용 기분 듭니 사다
Ravenfield,힐링 가형 배틀필드 장점 모드 활성화 장점 모드 활성화 되어다 다양하다 무기 장비 얻다 그만큼 컨셉 잡고 좋다 대전 베트남 대전 워해머 스타워즈 여러 컨셉 나오다 모드 끌리다 구독 지속 패치 로드맵 만들다 지속 패치 이루어지다 상당하다 만족스럽다 사양 특별하다 사양 원하다 사양 낮다 가볍다 즐기다 단점 모드 실행 구독 모드 불다 작업 구독 모드 많다 많이 잡아먹다 구독 처음 실행 적용 과정 거치 그다음 과정 좋다 감다 전투기 헬기 감다 조절 탱크 포탑 돌리다 빨르다 조준 불편하다
Ravenfield,현실 높다 발전 더욱 기대 미리 천천히 업데이트 지켜보다 재미
Ravenfield,재밌다 때우다 좋다
Ravenfield,맞다
Ravenfield,워크샵 이용 살다
Ravenfield,워크샵 생기 나서다 진짜 사다 베타
Ravenfield,주다 사다 아직 얼리다 감안 괜찮다 개인 바라다 총기 추가 총기 별로 파츠 취향 부착 총기 반동 약하다 반동 세다 좋다 마지막 특정 플레이어 캐릭터 빠져나가다 구덩이 가다 그건 개선 소리 여서 들리다 건지다 모르다
Ravenfield,늘다 개선 아직도 미흡하다 부분 장착 마당 모드 깔다 배필 분위기 조성 가능 미래 전이 멀티 추가 개꿀잼 개발자 만들다 대다 개발자 멀티 추가 결론 샷건 치다 저격 맞다 플레이어 느낌 주다 플레이어 실제 저렇게 저건 가능하다 저격총 모르다 샷건 기관총 갖다 저격 연막탄 무조건 시야 확보 쓸모없다 연막탄 쓰다 수준 치다 넣다 건지다
Ravenfield,개발자 쌔빠지 새다 열심 열심 이간 요새 물리엔진 손보 면서 모르다 행동 영향 받다 건지다 무려 후퇴 돼다 공격 거점 먹다 타이밍 순간
Ravenfield,모드 적용 는걸 추천 재미 높아지다
Ravenfield,모드 존재 모드 존재 수정 그래픽 단순하다 좋다 기도 천원 모드 많다 모드 많이 나오다 감안 맞다 액션 기대 살다 맞다 간단하다 그래픽 단순하다 특징 오다 배필 이렇다 기대하다 사지 말다 창작 마당 모드 오시
Ravenfield,좋다 모드 가다해 먹다 겜임
Ravenfield,가지 놀다 좋다 는걸 추천
Ravenfield,때우다 진짜 좋다 모드
Ravenfield,놀다 개꿀잼 부담스럽다 창작 마당 값어치 충분하다 해보다 왠만하다 정가 사지 살다 추천
Ravenfield,때우다 차다 좋다 재미있다 창작 마당 다운로드 놀다 꿀잼
Ravenfield,안좋다 프레임 나오다 최고
Ravenfield,재미있다 순간 재미 떨어지다 재미있다 빠지다 포기
Ravenfield,슈퍼 멀티 나오다 진짜 레알
Ravenfield,사양 멀티플레이 재밌다 상당하다 적다 금방 싫증 수도 탄도학 적용 되어다 상당하다 꿀잼 무기 다양하다 간단하다 즐기다 싶다 추천
Ravenfield,닥치고
Ravenfield,오리진 배필 넘다 거사 나서다 배틀필드 안함 후원 기업 왠만하다 씹다 먹다
Ravenfield,배틀필드 창작 마당 사양
Ravenfield,창작 마당 재미없다
Ravenfield,여태껏 재미있다 별로 잔인하다 크다 안고 난이도 영어 별로 모르다 런가 어쨌든 강추
Ravenfield,블루 레이븐 필드 전장 누리다 헬리콥터 탱크 활발하다 래그돌 물리 이용 성가시다 레드 팀를 처치 상점 물다 일부 레이븐 필드 플레이어 아군 가다 싸우다 단순하다 방식 진가 창작 마당 제작 무기 차량 모디파이 이용 원하다 전장 만들다 직접 싸우다 자유도 높다 중세시대 백병 미래 사양 그리다 높다 최적화 나쁘다 편입 모드 많이 설치 중간 튕길 주의 기본 탄도학 적용 되어다 일정 데미지 입다 스턴 상태 빠지다 쉽다 레이븐 필드 리얼리즘 긴박 살리다 주다 아쉽다 모드 설치 자체 늘다 그리다 컨텐츠 풍족하다 퀘스트 모드 스펙 옵스 모드 업데이트 되어다 모드 빠르다 질리다 수도 어쨌든 개발 정도 만들다 개발자 존경 평가 마치다
Ravenfield,원하다 컨셉 전투 현장 가요 싱글플레이 형태 배틀필드 사양 원하다 무한 배치 창작 마당 지원 원하다 형태 전장 맘껏 즐기다 개발 불편하다 개선 되어다 부분 피드백 받다 무료 대형 업데이트 항시 반영 되어다 감동 선사 단순하다 폴리곤 형태 스샷 보이다 모드 적용 달라지다 전투 즐기다 크다 감점 요인 작용 현재 탑승 장비 종류 추가 기존 모델 변경 인하다 나날 발전 나가다 개인 정가 책정 사도 아깝다 많다 수의 멀티플레이 지원 해달라다 작다 회사 서버 유지 관리 인원 두다 비용 많다 부담 아직 계획 할떄 참고
Ravenfield,창작 마당 인하다 완전하다 바뀌다 레이븐 필드 높다 자유도 모드 지원 더하다 엄청나다 시너지 내다 되어다 버리다 스카이림 레이븐 필드 모드 엄청나다
Ravenfield,
Ravenfield,양갱 인간 부분 좋다 겜임
Ravenfield,처음 재밌다 죽다 타고 비행기 타고 커뮤니티 무기 사용 해보다 쾌락 느끼다 다지 맨날 학살 재미 느끼다 힘들다
Ravenfield,아무리 창작 마당 금방 질리다 기준 재밌다
Ravenfield,업데이트 배틀필드 지우다 굳이 배틀필드 켜다 필요 느끼다 배필 재밌다 이면 사다
Ravenfield,혁신 킬링타임
Ravenfield,정발 해오다 재밌다 재미 창작 마당 만들다 무기 장비 이용 대신 많이 다운 받다 걸리다 개발 많다 빠르다 고치다 꾸준하다 업데이트 그래픽 들다 탄도학 적용 신기하다 개발자 자다 돼다 좋다 테마 설정 즐기다 만들다 모드 상당하다 퀄리티 뛰어나다 몰입 감다 엄청나다
Ravenfield,주얼 싱글플레이 아기자기하다 긴장감 넘치다 푸른색 진영 붉다 은색 진영 싸우다 진영 참여 싸우다 스킨 시작 메뉴 바꾸다 창작 마당 지원 크게 가지 나뉘다 모드 개념 모드 모드 플레이어 지휘 되어다 그물 연결 여러 지역 최대 병력 옮기다 지역 차지 연구 포인트 자금 인력 얻다 차지 지역 선공 가하다 승리 경우 차지 패배하다 경우 공격 병력 소멸하다 시작 지도 현황 오다 연구 관리 지도 전투 시작 병력 이동 실행 연구 가지다 자금 연구 포인트 써다 장비 바닐라 들다 해금 창작 마당 장비 사용 지도 마지막 지역 점령 나다 끝나다 인해전술 기술 밀리다 직접 전투 참가 어렵다 승리 모드 이건 오다 구분 붙이다 이름 다양하다 유형 존재 옛날 베타 시절 유형 점령 전과 곳곳 깃발 점령 흩어지다 최대한 많다 깃발 차지 모으다 깃발 빼앗기다 조심하다 개인 오다 좋아하다 늘다 특수부대 행동 소수 팀원 소탕 늘다 콜오브듀티 좀비 유사하다 창작 마당 굉장하다 활발하다 굉장하다 많다 아이템 올라오다 예시 들다 적도 옛날 화승총 여러 대중문화 역사 물건 공상 과학 작품 세계대전 아이템 특히 많다 폭넓다 애드온 차량 스킨 무기 모드 재미있다 만들다 호기심 충족 다양하다 애드온 적극 추천 설정 여러 바꾸다 난이도 바꾸다 친구 이름 붙이다 수도 업데이트 자주 업데이트 로드맵 추가 목록 다가 만들다 버리다 창작 마당 바글바글 하므다 미래 가히 밝다 만들다 멀티플레이 무기 한정 되어다 차량 남다 바라다 베타 버전 판이 무료 올라오다 옛날 박스 모델링 바닐라 정수 맛보다 싶다 시도 바라다
Ravenfield,자체 재미있다 훌륭하다 업데이트 주기 느리다 만들다 이해
Ravenfield,멀티 좋다 아쉽다 개발자 멀티 추가 간혹 즐기다
Ravenfield,멀티플레이 추가 좋다
Ravenfield,멀티 아쉽다 멀티 모든 최고
Ravenfield,좋다 가성 슈터 거부 없이 정말로 추천 해드리다
Soundfall,리듬 액션 조합 크립트 오브 크다 댄서 케이 던스 오브 하이 해봤다 사운드 제일 가볍다 즐기다 좋다 리듬 액션 희생 느낌 특히 피로하다 포기 사운드 상대 편안하다 즐기다 흥겹다 격감 액션게임 액션 충분하다 좋다 특히 컨트롤러 비트 맞추다 진동 오다 좋다 악기 무기 사용 무기 타격 사운드 다르다 표현 점도 마음 들다 튜토리얼 흥이 난이도 레벨 레벨 올라가다 강하다 타입 변형 추가 물량 늘어나다 난이도 쉬다 스트레스 받다 어렵다 즐기다 좋다 떼다 몰아치다 핵앤슬 느낌 물씬 나다 컨트롤러 기준 이동 타겟 공격 쉬다 조준 보정 해주다 리듬 맞추다 필요하다 액션 취하 대부분 맞다 줍다 타겟팅 신경 쓸다 후반 갈다 수록 타격 대시 통한 회피 위주 액션 순수 액션 아쉽다 느껴지다 기다 리듬 공격 대시 캐릭터 스킬 궁극 기르다 효율 사용 고유 재미 리듬게임 비트 강하다 살짝 아쉽다 음악게임 마음 듭니 단일 음악 성향 치우치다 아티스트 지나치다 중복 기용 경우 많다 지역 특색 맞다 장르 다양하다 장르 무척 음악 선보이다 아티스트 굉장하다 많다 노래 대부분 취향 맞다 스테이지 음악 기대하다 참고 스트리밍 영상 업로드 허용 기다 저작권 작곡가 영상 게재 수익 추다 기대하다 주의 좋다 한글화 매끄럽다 적용 되어다 굉장하다 간지럽다 스토리 세계관 자다 표현 캐릭터 초반 지역 해금 과정 스토리 자다 되어다 캐릭터 전용 무기 스킬 달라 특색 플레이도 가능하다 레벨 기본 장비 캐릭터 공유 캐릭터 편리하다 바꾸다 캐릭터 전용 무기 궁극 차지 세부 조준 필요하다 경우 빠르다 사체 사이 오가면 사용 부족하다 느껴지다 사용 날아오다 사체 피격 일쑤 무기 공격 대시 충분하다 운용 가능하다 리스크 크다 캐릭터 특수 스킬 자다 가다 메인 스테이지 필드 유사하다 치명 단점 후반 스테이지 갈다 수록 함정 늘어나다 타입 많이 반복 색칠 벗어나다 제일 아쉽다 루트 슈터로서 싱겁다 음악 끝나다 완주 압박 구석구석 파밍 전리품 보상 재화 획득 쉽다 상점 그만 장비 다양하다 파밍 필요 느껴지다 적당하다 레벨 성장 맞다 데미지 높다 편하다 속성 장비 착하다 충분하다 지역 지역 이전 지역 버스 버전 느낌 해금 요소 전반 부의 반복 가깝다 부분 없애다 낮추다 좋다 지역 재밌다 버스 파트 많이 늘어지다 엔딩 결론 루트 슈터로 파밍 재미 기대 크다 폐지 줍다 기대하다 추천 반면 리듬 액션 조합 라이트 재미 추천 참고 영상 재생 목록
Soundfall,비트 약하다 독특하다 무기 강화 버전 이건 똑같이 느껴지다 루트슈터 매력 난이도 액션 비트 모든 느낌 평범하다 강렬하다 특별하다 경험 원하다 비추다
Soundfall,장점 즐기다 준수 다양하다 무기 비트 맞추다 격감 멀티 퀘스트 상점 통해 장비 업그레이드 로그라이크 느낌 숨기다 보물찾기 단점 다양하다 몬스터 전투 반복 느낌 강하다 질리다
Soundfall,간단 요약 의도 크립트 오브 크다 댄스 비트 탑뷰 액션 넣다 작품 만들다 비트 면서 비트 맞추다 성가시다 탑뷰 액션 지형 장비 붙다 몰개 디자인 자랑 스토리 뜬금없이 헤드셋 썻다 심포니 떨어지다 위험 치다 도와주다 만도 개연 자랑 기대 많이 실망 크다 작품
Soundfall,영웅 소개 멜로디 코어 근접 딜러 채다 영웅 쓰다 영웅 쓰레기 궁극 좋다 나쁘다 잭슨 도끼 코어 근접 딜러 채다 영웅 오버드라이브 옵션 반경 증가 충격파 위치 광역 데미지 구역 남기다 추천 아이템 파밍 티어 영웅 전설 오버드라이브 옵션 번쨰 참고 파밍 수월하다 궁극 좋다 잭슨 번쨰 옵션 경우 디아 코어 원거리 딜러 채다 영웅 오버드라이브 옵션 거나 사용 디아 보스 잡다 스토리 밀때 수월하다 보스 잡다 티어 영웅 코어 옵션 화살 평행 발사 화살 범위 증가 겨눌떄 속도 관통 수월하다 궁극 무난 브라 이드 방패 코어 근접 탱커 채다 영웅 오버드라이브 옵션 방패 충격파 회복 밤패 충격파 범위 방패 지속 증가 좋다 멀티 서포터 좋다 영웅 경우 쓰다 추천 궁극 좋다 카이 코어 근접 딜러 채다 영웅 오버드라이브 옵션 범위 카이 주변 상체 남기다 좋다 아이템 파밍 티어 영웅 잭슨 떨어지다 괜찮다 영웅 궁극 좋다 간지나다 카이 번쨰 옵션 더욱 간지나다
Soundfall,음악 위주 리듬게임 가치 떨어지다 들다 수가 스테이지 클리어 보너스 받다 완주 들다 곳곳 돌아다니다 클리어 보너스 포기 딱하다 좋다 느껴지다 액션게임 가치 떨어지다 원거리 공격 격감 밍숭맹숭하 근거리 공격 하자 공격 가시 떨어지다 얻어맞다 상임 콤보 클릭 필살기 휠윈드 도중 이속 빨르다 무적 히트 풀리다 좋다 파밍 슈터 가치 떨어지다 디아블로 랜덤 옵션 레벨 비례 능력 치가 올라가다 아이템 방식 써다 놓다 이론 무한 파밍 가능하다 유니크 아이템 스킬 찍다 무기 특색 그다지 느끼다 원거리 사체 무기 똑같이 느껴지다 일부 무기 공격 방식 차이 무기 수치 다르다 여전하다 똑같이 느껴지다 스테이지 보너스 지역 돌다 추가 아이템 먹다 붙다 지형 돌다 몬스터 레이드 물리 커먼 아이템 떨어지다 파밍 욕구 몰입 스토리 스토리 정돈 넣다 놓다 정도 느껴지다 세계 빨다 들어가다 큰일 마침 이하 만난 친절하다 도움 받다 원래 세계 돌아가다 크다 스텀 이식 불완전하다 크다 스텀 가능하다 기대하다 잡다 분위기 따르다 아이템 확률 조정 체감 변박 잡아내다 변박 섞이다 리듬 꼬이다 나가다 누르기 일쑤 당연하다 양산 로그라이크 수준 정도 성은 사다 로그라이크 리듬 파밍 스토리 이렇다 아예 처음 적당하다 즐기다
Soundfall,초반 크다 댄서 박자 지키다 부담 감다 노래 틀어놓다 박자 맞추다 기분 싶다 보드 마우스 패드 엑박 듀얼 쇼크 듀얼 센스 닌텐도 지원 패드 진동 패드 이동 방향 공격 방향 키마 문제 보드 마우스 보정 마우스 보드 마우스 딜레이 다르다 입력 변경 추천 드림 레이 보정 치가 세밀 적어도 조금씩 차이나다 보정 받다 비디오 오디오 보정 없이 참고 모니터 패널 응답속도 느리다 노래 자다 들다 정박 들어가다 멀티플레이 순간 지옥 펼쳐지다 설정 건드리다 멀티 친구 소리 치다 들리다 계속 틀리다 오버로드 들리다 얘기 틀리다 친구 들리다 소리 무너지다 순간 주르륵 미끄러지다 소리 기획 무기 따르다 소리 달리 하모니 이루다 계획 되게 방해 요소 정신 멀티플레이 문제 온라인 모드 불구 인터페이스 카우치 코옵 보여주다 디아블로 균열 상대방 캐릭터 기준 보여주다 모든 플레이어 보여주다 문제점 아이템 변경 캐릭터 보여주다 플레이어 장비 세팅값 보여주다 정보 표시 공간 적어지다 간략하다 보여주다 굉장하다 불편하다 들이다 기분 솔직하다 기분 좋다 불구 추천 박자 부담 덜하다 가볍다 친구 온라인 즐기다
Soundfall,리듬 섞다 사다 방향키 리듬게임 똑같다 거래 무기 종류 노래 속도 소리 나다 리듬 리듬 건지다 자다 모르다 시끄럽다 노래 나오다 공격 대쉬 두번째 가능하다 바꾸다 피로 한게임 집착 무한 리듬 브금 만들다 내면 좋다
Soundfall,초반 재미있다 갈수록 재탕 다양성 부족 이슈 인하다 질리다 보스 다양하다 좋다 보스 잡고 연출 많이 부족하다 느끼다 리듬 액션 시도 좋다 발전 가능성
Soundfall,되게 참신하다 리듬게임 도전 해봤다 한판 한판 가볍다 느낌 받다 재미 느끼다 형식 레벨 루팅 강하다 다양하다 스타일 가능하다 리듬게임 시도 좋다
Soundfall,노래 가져오다 템포 뒤죽박죽 이상하다 공격 회피 타이밍 자다 사용 체감 음악게임 요소 별로
