title,first_cleaned_reviews
Crusader Kings III,며느리 나르다 꼬시더 남편 지다 장모 협박 모자라 관심 안주 나르다 암살 별거 저녁 먹다
Crusader Kings III,들다 일어나다 농부 판단 잘못 전쟁 지기 끌어내리다 봉신 계속 넘다 약해지다 싶다 전쟁 불륜 와이프 낳다 아들 나르다 암살
Crusader Kings III,뉴비 꼴다 박다 이해 정도 진입 장벽 낮아지다
Crusader Kings III,크루세이더 킹즈 처음 시작 아일랜드 무르하드 시작 이미 스텔라 리스 통해 패러독스 초반 확장 중요하다 시작 주변 영토 직할 흡수 확장 전쟁 통해 주변 통일 통일 산출 내정 집중 흐르다 군주 죽다 확장 모든 자다 쪼개지다 어이없다 처음 시작 영토 돌아오다 보드 마우스 떼다 종료 버튼 바탕화면 나가다 버튼 누르다 모르다 맞다
Crusader Kings III,그간 여러 귀족 그중 가족 건드리다 정도 명의 사위 명의 아들 명의 조카 처리 비극 흔하다 왕위 제위 작위 지키다 수많다 들이다 가족 처리 모략 폭로 쏟아지다 비난 내해 돌이키다 해보다 필요하다 질문 어리석다 이기
Crusader Kings III,내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 내주다 음머 음머 음머
Crusader Kings III,차다 교육 훌륭하다 오늘 인생 배우다
Crusader Kings III,크루세이더 킹즈 오다 많이 부족하다 보이다 돌아가다
Crusader Kings III,귀족 아무나 는걸 저리 느끼다 해주다
Crusader Kings III,통수 간질 난무 중세시대 순결 처녀 래미 동네 농노 놀다 가만히 작위 받다 아들 래미 일찍 작위 받다 패륜 일삼 늘다 봉토 쥐다 반란 화답 노답 봉신 대리 가문 위상 세계 떨치다
Crusader Kings III,느끼다 중세 가문 부흥 오버 가문 원중 영토 가지다 분할 상속 진짜 기독교 준비 철저하다 개종 영토 뺏다 장자 상속 이렇다 후반 나타 승계 파벌 들어서다 반역 해주다 고맙다 귀찮다 두번째 라이 쓸다 일기 천재 평민 결혼 천재 이기다 래서 첫째 똑똑 천재 독살 둘째 너무나도 평범하다 사냥터 실수 인척 쏘다 죽이다 천재 약하다 죽다 넷째 천재 훌륭하다 키우다 내다 상속 준비 완벽하다 준비 죽다 직전 물리다 넓다 차지 전쟁 죽다 버리다 좆댓
Crusader Kings III,오랜 시리즈 늘다 만족감 뛰다 넘다 풍족하다 선사 해주다 처음 분명하다 두다 기다 분량 텍스트 꼼꼼하다 읽다 따르다 결과 고민 좋아하다 유렵역사 정도 관심 적당하다 수준 지식 갖다 학창시절 선생님 재미없다 역사 정치 강의 들다 졸지 토탈워 시리즈 느끼다 전장 짜릿하다 체험 정치 재미 느끼다 해당 감히 지르다 후회 해당 급격하다 후회 번질 위험성 존재 이미 쉬다 넘다 버리다 시점 불가능하다 알다 드리다 마지막 모든 조건 완벽하다 일치 가정 직장 귀엽다 자녀 가기 누르다 정신차리다 소중하다 일부분 사라지다
Crusader Kings III,처음 크다 진입 실패하다 크다 늘다 그러하다 의식 상당하다 개선 인터페이스 보여주다 용어 처음 어렵다 부분 아일랜드 튜털리얼 해보다 문제 검색 어마어마하다 설명 나오다 읽다 읽다 이해 자다 규범 설명 승계 봉역 종교 대체 지로 시작 참고 세계사 선택 만점 받다 학력고사 이과 동양 비다 유럽 가문 역사 알프레드 카놋사 굴욕 기억 무지하다 시작 넘어서다 드디어 깃발 보이다 시작 조금씩 실감 나기 시작 재미 붙다 플레이어 차이 대략 처음 진입 장벽 뚫다 상당하다 철인 감히 포기 로드 신공 권장 유투 방송 야하다 처음 흥미 인터넷 뜨다 막장 초보자 치트 쓰다 모이다 허황 꾸다 유전자 관심 갖다 히틀러 반감 가지다 수도 본인 지성 갖추다 사회 시민 인육 먹다 시기 가문 시조 심하다 무쌍 존재 가문 족보 관심 갖다 즈음 제목 종교 전쟁 종교 다가 초보자 벗어나다 수기
Crusader Kings III,생명공학 공부 유익하다 식품 많다 노력 나오다 뛰어나다 식품
Crusader Kings III,패독겜 항상 해당 시대 차오르다 실행 전이 제일 재미있다
Crusader Kings III,현대 한국 일반인 봉건제 정확하다 이해 도움 주다 유익하다
Crusader Kings III,맞다 의심 시작 의처증 유발 안정 상속 자식 다잡다 죽이다 남다 유일하다 아들 아들 까발리다
Crusader Kings III,전작 크루세이더 킹즈 늘다 독창 장르 호불호 갈리다 가지 전작 단점 개선 걸작 전략 어께 나란하다 수준 올라서다 진입 장벽 전작 낮다 여전하다 불친절하다 전작 즐기다 쉬다 사양 그래픽 많다 개선 전작 가볍다 느껴지다 장점 공식 한국어 전작 호평 받다 요소 종교 인사 부분 강화 시리즈 최고 수준 전략 비교 손색 그래픽 수준 전작 비현실적 불합리 요소 대폭 개선 상당하다 높다 완성 단점 완성 높다 전작 방대하다 볼륨 초라하다 초보자 수많다 부담
Crusader Kings III,나름 본기 괜찮다 바닐라 기준 채우다 느낌 많다 패치 생기다 질병 모드 알차다 많다 모드 모드 신규 올리다 조심하다 꼰대 논리 흐리다 몇몇 외국인 주의 대형 모드 내용 통째 스틸 모드 설치 험담 씌우다 바람 피해자 모드 인기 많아지다 도둑 들어주다 요새 보이다 여러 빡치다 들다 일어나다 좋다 외국 외국 대형 많이 도와주다 찌다 짜져 조용하다 지다 들다 끼리 놀다 아무튼 달동 재밌다 놀다 나오다
Crusader Kings III,양심 로얄 에디 파다 내다
Crusader Kings III,인간 일생 목표 오다 성취 가다 중요하다 보여주다 좋다 미개하다 가주 시작 도전 쟁취 통해 자존감 충만 가문 발전 전진 어느새다 강대하다 제국 이끌다 목표 성취 이루다 안타깝다 현실 깨달 처음 회귀 싶다 발견 처음 드리다 몰입도 순정 철인 모드 권장 드리다 답답하다 속도 수시로 조절 단계 고정 권장 드리다 이미 지나가다 선택 후회 말다 상황 집중 권장 드리다 승계 통해 이루다 업적 정복 조각 늘다 두렵다 말다 바라다 결코 정의 정답 통해 본질 이해 되어다 전혀 아깝다 강력 추천
Crusader Kings III,전투 좋다 빠지다 모략 좋아지다 인류 애가 사라지다 사이코패스 면모 강화 흐름 허우적대다 새롭다 신앙 개설 이중 모략 둘째 아들 동시 날다 버리다 오케이 좋다 외치다 발견 그만하다 싶다 삭제 설치 쓰다 악마
Crusader Kings III,이름 십자군 들어가다 주역 아랍 지역 미완성 상태 역설 살다 이슬람 밉다 씨족제 정부 체제 가지다 지다 들다 본사 위치 북유럽 버프 받다 척박하다 동네 바이킹 나르다 이슬람 국가 커지다 세대 상속 갈갈 찢기다 서로 난리 한숨 나오다 제정 정부 체제 구현 로마 제국 황제 아일랜드 공작 따리 직할 많다 공화정 베네치아 제노바 플레이도 컨텐츠 구현 황제 선출 당하다 짜증 몽골 유목 정이 모르다 오다 진짜 얼굴 비치 끝나다 대놓고 완성 포부 밝히다 빨리 내다 나오다 전혀 변화 주다 짜증 궁정 들어가다 클릭 유물 배치 귀찮다 아예 대다 멀티 활발하다 중세 차서 먹다 해보다 싶다 굳이 사지 추천 굳이 사다 지나다 나오다 컨텐츠 많아지다 사서 역설 모드 동기 모드 재밌다 적당하다 찾다 해보다 재밌다 재밌다 보이 한글화 추천
Crusader Kings III,먹다 만족스럽다 소감 남기다 해군 없이 내다 좋다 해전 맞다 처음 동맹 귀네드 공작령 병력 넘어오다 황구 모으다 버튼 모르다 봉신 제의 수락 싶다 정도 바뀌다 이전 거절 경우 비일비재하다 아일랜드 작위 만들다 전쟁 치르다 위쪽 공작 낮다 봉건 조건 부치다 신기하다 보통 영토 뜯다 만행 저지르다 돼다 기억 거들다 스트레스 무지 좋다 입히다 불가능하다 교육자 플레이어 플레이어 원하다 바르다 선택 부모 스트레스 받다 선택 지다 무조건 올바르다 정답 없어지다 스트레스 트레잇 기회비용 따지다 좋다 전작 독신 천재 처녀 캐릭터 천재 달다 수태 좋다 처녀 데려오다 미혼모 만들다 개중 천재 인정받다 사생아 만들다 꼼수 관계도 특정 시점 가다 번의 선물 작위 러쉬 즉위 초반 관계도 유지 후반기 기술 혜택 오랜 통치 파벌 유명무실 만들다 편하다 뒷돈 찌르다 꼼수 분명 사용자 편의 현실 상당하다 요소 적어도 익숙 전작 입장 막히다 보이다 편하다 쓰다 개선 부분 느끼다 부분 좋아지다 아직 크다 가다 끝판 이기다 홀리 퓨리 크다 베타 느낌 나오다 크다 미완성 업데이트 끊기다 무한 십자군 지도 곳곳 뿌리다 명목 작위 홀퓨 만들다 말다 느껴지다 크다 가다 자잘하다 제하 들다 크다 내다 크루세이더 킹즈 컨텐츠 크다 그나저나 크루세이더 킹즈 늘다 내지 노력 좋다 유물 컨텐츠 옥룡 먹다 단체 컨텐츠 홀퓨 먹다 막장 상황 들다 달다 아직 크다 가다 컨텐츠 많이 기다리다 부분 많다 크다 후반 가면 크다 늘다 유물 혈통 반인반신 만들기 십자군 코인 일확천금 얻다 전설 자체 십자군 이벤트 파다 짱깨 코인 낭낭 모으다 제국 박살 내기 황제 네크로노미콘 파다 악슘 레벨 소유자 초대 처형 먹다 시작 악마 알렉산더 혈통 찾기 다르다 크다 등장 불멸 이렇다 뜨다 엄청 재밌다 쌓이다 크다 소드 오브 이슬람 시절 똥내 풍기다 크다 초창 기다 진짜 암울하다 기마 군주 나오다 들다 크다 좋다 크다 들다 크다 나오다 평가 달라지다 일지 분량 크다 후기 들다 크보 많다 기대 마지막 크루세이더 킹즈 입문 크다 라면 무료 크다 말다 애초 진입 장벽 높다 크다 들다 크다 크다 유사 입문 무조건
Crusader Kings III,패러독스 칭찬 진짜 악물다 내놓다 보임 빨리 내주다
Crusader Kings III,내다 어미 콘텐츠 딸리다 일지 딸딸 그만 치다
Crusader Kings III,처음 크다 시리즈 해봤다 해보다 정치 외교 내정 자유도 높다 유럽 이슬람 인도 동남아 거기 거기 특징 좋다 동아시아 나오다 좋다
Crusader Kings III,시뮬레이션 좋아하다 정적 좋아하다 역사 정치 좋아하다 중세 느끼다 싶다 심즈 싶다 추천
Crusader Kings III,시리즈 최초 한국어 화가 되어다 좋다 입문 전작 쉽다 느낌 들다 재밌다 재밌다 단점 세기 컨텐츠 부족하다 어쩔 지루함 찾아오다 전쟁 굉장하다 재밌다 모르다 전쟁 지루하다 연말 나오다 기대 해보다
Crusader Kings III,빨리 초보 탈출 적다 후기 적다 크다 벗어나다 쉬다
Crusader Kings III,분할 상속 분할 상속 먹다
Crusader Kings III,내놓다 지갑 들다 기다리다 소식 단체 유목 크다 스텀 캐릭 만들기 먼저 추가 해주다 기다리다 지치다
Crusader Kings III,당시 오다 패러독스 나오다 나다 안나
Crusader Kings III,튜토리얼 완료 전작 수많다 팔이 완성 장점 살다 특히 그래픽 부분 눈부시다 발전 이루다 대단하다 모범 후속작 이자 아직 서유럽 완성 되어다 역설 사다 완성 작품 빨리 로마 내놓다
Crusader Kings III,영화 드라마 나오다 교활하다 냉혹하다 비정하다 영주 되어다 이해
Crusader Kings III,타임 짧다 아직 컨텐츠 부족하다 좋다 모드 쓰시 재밌다
Crusader Kings III,천재 아름답다 트레잇 달고나 학습 따리 주교 유혹 당하다 사생아 낳다 가문 이나 두다 교황 파문 요청 주교 범죄자 몰다 중세 천주교 주교 처벌 불가능하다 학습 이면 계책 죽이다 개놈
Crusader Kings III,결혼 손녀 낳다 손녀 결혼 낳다 결혼 손녀 낳다 손녀 결혼
Crusader Kings III,똑똑하다 둘째 아들 손자 왕위 물리다 첫째 아들 전쟁 병사 주다 돌격 내버리다 어거지 수도 원시 켜다 성직자 만들다 버리다 잘됫다 넘어서다 사망 능력 버프용 대다 부인 아들 낳다 캐릭터 넘다 자식
Crusader Kings III,크루세이더 킹즈 불필요하다 느껴지다 대폭 개선 재미있다 극대 화하다 느껴지다 한글화 간혹 미숙 부분 전반 굉장하다 훌륭하다 유로파 문명 좋다 많이 가져오다 느낌 점수 건물 병사 유닛 크다 이건 실현 느낌 좋아하다 전작 재미있다 가다 나오다 패러독스 자다 들어주다 이렇다 정책 크다 불만 발매 정도 감안 미래 창창하다 정도 지도 모르다
Crusader Kings III,크다 입문 시작 실패하다 크다 나오다 망설이다 없이 늅늅 장점 그래픽 향상 캐릭터 크다 스텀 중세시대 버러지 튜토리얼 단점 전투 간략 아직 완성 중세시대 지식 이해 걸리다 어리다 평가 치트 콘솔 참고 치트 콘솔 놀다
Crusader Kings III,소리 십분 째다 계속 들리다 제발 고치다 짜증나다 전체 효과음 끄다
Crusader Kings III,재미 어렵다 어렵다 열심히 세력 확장 한순간 태초 마을 돌아오다 오늘 아일랜드 정복 간다
Crusader Kings III,미안하다 보여주다 어그 끌다 크루세이더 킹즈 수준 실화 진짜 세계관 최강 역사 전략 찌다 따다 파라독스 맞다 진짜 파라독스 전설 진짜 옛날 맨날 파라독스 존재 메타크리틱 세계 최강 전설 영웅 크루세이더 킹즈 진짜 감격 스럽다 크다 시리즈 노래 장면 울리다 장면 뇌리 스치다 웅장
Crusader Kings III,패러독스 해봤다 진입 장벽 크다 크다 늘다 입문 쉽다 편임 아직 인물 많이 아쉽다 입문 최적 환경 추가 라면 세계 정복 집착 대신 원하다 컨셉 로마 제국 부활 새롭다 종교 만들기 암살 결혼 황제 최고 유전자 만들기 즐기다
Crusader Kings III,크다 늘다 악명 높다 파라독스 진입 장벽 낮다 유튜브 통해 영상 확인 해보다 가급적 이면 후반 부르다 바라다 초반 익히다 장벽 느껴지다 후반 갈다 수록 진입 장벽 높아지다 외교 상호작용 상당하다 많다 군사력 쉬다 끝내 버리다 장르 볼륨 크게 느껴지다 여러 이벤트 선택 따르다 흐름 자체 바뀌다 쉬다 통치 자다 이벤트 선택 잘못 한순간 휘청이다 이벤트 선택 캐릭터 성격 따르다 선택 가다 생기 결과 다르다 후반 갈수록 통치 왕국 커지다 병력 압도 차이나다 쉽다 천하 통일 재미 적당하다 크기 왕국 외교 군사 상호작용 계책 이용 권모술수 사용 오래 즐기다 중세 봉건제 개념 모르다 처음 남작 백작령 공작령 이렇다 헷갈리다 금천구청 남작 서울시장 백작령 경기도 지사 공작령 편하다 창작 마당 여러가지 모드 받다 나오다 통해 컨텐츠 확장
