title,review_clear1
Homeworld Remastered Collection,"Posted: February 27, 2015
옛날 학교 다닐 때 게임 아무거나 골라잡아서 하던 시절에 뭣도 모르고 사본 게임중 하나.
그 시대에 왠만한 비쥬얼은 뺨치는 퀄리티에 스토리도 우주 대서사시를 방불케하는 스케일로 몇 년간은 모드 이것저것 깔아가며 이것만 붙잡았던 기억이...

지금 이렇게 리마스터로 나와주니 감회가 새롭네요."
Homeworld Remastered Collection,"Posted: June 28, 2015
홈월드 리마스터드 콜랙션이 가지는 의의는

전작의 홈월드 시리즈를 최신 OS에서 현 세대의 조작방식, 진보된 그래픽으로 편하게 즐길 수 있다는 것에 있다.

세간에는 단순히 그래픽만 리메이크된 게임이라고 알려져 있지만,
홈월드1 원본과 리마스터 버전을 비교해보면 단순히 그래픽 뿐만 아니라 조작방식, 더 부드러운 FPS와 편안한 게임 환경을 제공해 주는 것을 알 수 있다.

또한 구작 원본 게임 역시 최신 OS와 하드웨어에서 문제 없이 구동할 수 있으니,
구작을 스팀에서 구하지 못해서 전전긍긍했던 플레이어나, 구작을 최신 OS에서 정상적으로 구동하지 못해 고민이었던 사람들에겐 의미있는 타이틀이기도 하다.

리마스터의 가장 성공적이고 좋은 예를 남긴 홈월드 리마스터드 콜랙션은 앞으로 등장할 모든 리마스터 게임들의 귀감이 되는 좋은 선례가 될 것이다."
Homeworld Remastered Collection,"Posted: March 8, 2015
요즘 게임들 왜 이모양인지.검수는 하는건가? 아니면 모든 게임 제작사가 ""일단 던져넣고 패치하기"" 로 방침을 바꾸자고 모의라도 한건가?

버그가 많아서 주요 미션 진행이 안 될 정도이다. 패치는 하고 있다지만, 이 정도는 릴리즈 전에 잡아야 할 버그들 아닌가?

팬심으로 사서 진짜 10년만에 해 보는데, 왜 내가 내 돈을 내고 스트레스를 받아야 하는지 모르겠다. 기어박스 개늠들아"
Homeworld Remastered Collection,"Posted: March 1, 2020
사촌형의 집에서 형이 처음으로 시켜준 우주롸봇게임, 초등학교때 했던 게임인데, 옛날게임이라는 말이 무색하게 화려하고 거대하고 넓다. 캠페인은 마지막 캠페인에서 결국 이기지 못하고 좌절했지만 정말 재미있는 게임, 후회 안함
-자매품 건담모드도 있음-"
Homeworld Remastered Collection,"Posted: February 26, 2015
버그가 종종 보이지만 스토리야 예전에 꿰찼던 작품이고 함선들의 퀄리티 상향과 고화질 카락,히가라!!!! 10점 드립니다"
Homeworld Remastered Collection,"Posted: June 4, 2021
시작하려고 DLC 까지다 삿는데 시작도하기전애 누르면 자꾸팅김니다 이거왜이러는건가요"
Homeworld Remastered Collection,"Posted: February 27, 2015
클래식을 해본유저라면 꽤나 나이가 있으신 분입니다.
BGM은 아직 들어도 몸에 전율이 돌며, 클래식을 하셨던 분이라면 더 강한 전율이 몸을 타고 달립니다.
스페이스오페라 (가 맞는지 모르겠습니다.) 의 모습을 잘 보여주며 다시 재 제작된 모델링과 광원효과, 사운드, 기존성우를 기용해 다시 더빙하였으며 기존 클래식 팬들의 소름을 책임집니다.
클래식과 마찬가지로 곧 다양한 모드를 볼수 있을것으로 생각됩니다.

뭔가 버그들이 많이보이는 것이 아쉽습니다. (미션이 안깨질 경우에는 새로 챕터를 고르시면 버그가 사라집니다.)
기존의 한글패치를(클래식의) 리마스터에 씌우면 돌아간다는 소문도 있습니다.(완벽하진 않습니다.)"
Homeworld Remastered Collection,"Posted: March 1, 2015
단점
- 생산큐가 갑자기 안보이게 되는 멋진 버그
- 드라군급 유닛 알고리즘, 특히 리소스 컬렉터
- 리소스 먹는 것에 비해 시원찮은 그래픽
- 어설프게 고전느낌 내는 무성의한 UI
- 기어박스가 돈을 번다

장점
- 홈월드 오리지널 1/2 동봉^^ 명작을 낳고 버리는 렐릭이었으면 꿈도 꾸기 힘든 일
- 이걸 해보면 이런 노잼을 왜 만들었지 싶었던 워게임, 토탈워의 해전이 아주아주 재미있게 느껴짐


많은 사람들이 기어박스가 버그패치, AI 향상 패치를 내놓을 걸 기대하고 있던데..
저는 얘들이 원래 못하는 걸 해내라던가, 원래 없는 서비스 정신을 발휘하라는 무리한 요구를 하고 싶지 않습니다. 다만 홈월드 오리지널하고 리마스터를 구독권 분리 해줬으면 하는 바램은 있습니다. 오리지널 하자고 8기가나 되는 쓸데없는 트래픽을 발생시키자니 살짝 죄악감이 드니까 말이예요.

이 모든 것에도 불구하고 홈월드 오리지널이 동봉되어 있어서 thumb up."
Homeworld Remastered Collection,"Posted: March 28, 2015
많은 고전명작중에 리마스터판이 나오지만 홈월드 리마스터판은 잘나온 리마스터라 할수 있다. 아쉬운점이라면 인터페이스 아이콘이 잘 구분 안가는 것이 단점이지만(함선과 전투기들) 이건 모드패치나 개선하면 그만이고 그래픽 개선과 문제가 있었던 해상도 패치는 정말 가려운 부분을 긁어준 것 같다. 암튼 기대했던 만큼 만족스런 리마스터판이다."
Homeworld Remastered Collection,"Posted: February 28, 2015
16년 전에 발매된 게임이라는 게 믿기지 않을 정도로 뛰어난 게임성과 스토리로 레젼드 게임 중 하나. 그당시에도 충격적인 그래픽을 보여주었지만 리마스터드의 그래픽은 그당시에 느꼈던 감동을 그대로 느낄 수 있을 정도로 재대로 재현해 놓았다."
Homeworld Remastered Collection,"Posted: February 27, 2015
단 한마디만하죠 실행안되는데 어쩌라는겁니까?


돌아가네요 수정합니다 그냥사세요"
Homeworld Remastered Collection,"Posted: July 13, 2017
우주 RTS의 롤모델로 될 정도로 엄청난 게임이 된 홈월드 현재진행형으로 이걸 넘을 우주 배경 전략시뮬은 존재하지 않는다 광활한 세계관 업그레이드된 그래픽 60프레임으로 더 가치있는 게임이 되어버렸다 당시 만들어진 시기를 생각하면 혁명이다
스토리 전략 게임성 3마리 토끼를 모두 잡은 최고의 게임 예전 클래식버젼의 그래픽과 느릿한프레임이 익숙치 않은 게이머에겐 리마스터가 적격이다"
Homeworld Remastered Collection,"Posted: November 29, 2018
수십년이 지난 지금에도 내 인생겜은 단연 홈월드다.

국내 출시되자마자 점심시간에 굶어가며 학교를 탈주하고 게임샵에 달려가 패키지를 사온 기억이 생생하다.

영어로 된 가이드북은 종교서적마냥 매일 가방에 넣고 다니며 해석해봤다.

카타클리즘도 엄청 재미있었는데 정식으로 플레이할 수 있는 방법이 없을까...

4개의 게임이 하나에 다 담겨있긴 하지만 뭔가 빠진듯한 기분이 드는 아쉬운 콜렉션이다"
Homeworld Remastered Collection,"Posted: August 18, 2020
게임하다보면 유닛하나 눌러서 그 시점으로
멍하니 보고 있는 나를 발견하게된다.
부대 만들어서 싸움붙이고 구경하는 재미가 있다."
Homeworld Remastered Collection,"Posted: January 26, 2021
나온지는 좀 됐지만 우주에서의 나름의 RTS 로서 재미있네요. 유저들에 의한 패치도 많고 추천합니다."
Homeworld Remastered Collection,"Posted: January 24, 2021
꿀잼이기는한데 스타크래프트 기대하면서 하시면 조금 힘들 겁니다. 게임의 진행이 기본적으로 느려요"
Homeworld Remastered Collection,"Posted: December 7, 2020
일단 아는사람들에게는 갓겜이라 불리우는 홈월드이다. 다른건 다고사하고 ㅈㄴ 재미있다. 보는데도 재미있다.. 물론 취향에 안맞으면 뭔 이런 ㅈ병신같이 어려운 게임이 있겠냐고 할수있다... 그래도 이런 전략 그것도 x축 y축 z축(!)까지 있는 이 게임을 함 해보라.. 전략 게임의 진수를 느껴볼수 있다 이말이야!(물론 본인은 ㅈㄴ 어려워서 트레이서 써서 겨우깸 ㅅㅂ)"
Homeworld Remastered Collection,"Posted: November 16, 2020
처음으로 우주 전투를 경험하게 해준 추억 돋는 게임.
무려 내장 그래픽으로도 구동이 되면서 재미있는 게임"
Homeworld Remastered Collection,"Posted: April 6, 2020
장점. 우주라는 끝없는 바다에서 대규모로 함대전투를 하고 싶은 로망을 겁나게 채워주는 게임.
연출은 워낙 유명하기때문에 언급 할 필요가 없음 함대전이든 도그파이팅이든 넋놓고 볼 정도로 황홀하다. 힐링게임처럼 느껴지기도 함.
느리게 진행하는 게임 특성과 맞물려 충분히 감상하면서 게임 플레이가 가능하다.

단점. 함선 간 밸런스가 꽤 안맞는다 멀티에서는 이 때문에 초반 운영이 매우 중요하며
멀티만의 매력인 함대규모를 설정가능하다. 이걸 어떻게 즐길 지는 걱정할 필요가 없다.
멀티플레이를 못하거든.

총평. 고향땅 한번 밟고 싶은 후손들의 눈물나는 사투! 즐길 지, 졸 지 각자의 몫이다."
Homeworld Remastered Collection,"Posted: November 9, 2018
여윽시 갓겜

리마스터 콜렉션(홈월드 1~2) 캠페인은 약 20시간정도면 클리어 되는데

캠페인 하나당 약30~40분 정도씩 잡으면 되는데..

24시간동안 진짜 영화 잘봤음."
Homeworld Remastered Collection,"Posted: July 8, 2018
확실히 현세대에서는 플레이하기 좀 답답한 RTS게임
아무리 추억보정을 받고 리마스터를 해도 손이 안가는 안타까움

그러나 명작이라 불리는데는 다 이유가 있는 법

3개축을 활용한 시스템으로 우주전을 감상하기에 이보다 더 좋은 게임이 없다
3인칭 관람시점 RTS게임 여기에 모드를 활용해 여러 우주전을 배경으로한 전투를 감상하자"
Homeworld Remastered Collection,"Posted: May 29, 2018
피시방에서 바람의나라,포트리스 디아블로2 이런거할때 아빠가 사온 PC사랑 부록에 들어있던 홈월드1 데모를 깔아서 영어도 몰랐던 초딩때 엄청 신기해하며 했던 기억이 있음.. 조작도 개어려워서 나한텐 거의 시뮬급 게임이었지만 어쩌다 뽑힌 함선들을 이동시키면 너무 멋있어서 질질쌋던 기억이 있음.. 그리고 그때 내 눈엔 이 게임이 그냥 실사로 보였음...."
Homeworld Remastered Collection,"Posted: September 2, 2016
현존하는 우주 최고의 우주 함대전 RTS.

장엄하면서 몰입감 넘치는 스토리, 그리고 센서 오버레이와 같은 현실적이면서 예술적인 시스템들.

지구에서의 현대전 시뮬레이터로써 워게임이 있다면 우주에는 홈월드가 있다.



홈월드 3, 2022."
Homeworld Remastered Collection,"Posted: February 26, 2015
홈월드를 처음 접해봤는데 그래픽은 아주 좋습니다.
특히 전투할때 굉장히 번쩍 거리는데 보는 맛이 있더군요.

하지만 처음 접해보면은 맵이 3D에다가 이런저런 기능과 단축키가 많아서 플레이하기가 약간 난해합니다.
언제 외울련지....ㅠㅠ

그래도 결론은 아주 재미있네요 bb RTS 짱짱"
Homeworld Remastered Collection,"Posted: August 5, 2018
처음 시작했을때 조작 난이도가 상당하네요;; 익숙해지기까지 조금 오래 걸렸습니다.
느낌은 우리에게 친숙한 스타크레프트와 전혀 다르고 3차원 이동과 전투가 있어서 다른 rts와 차별성이 있습니다.
이거와 비슷한 게임을 전에 해봤는데(Planetary Annihilation.....) 완성도면에서나 재미면에서나 이 게임이 월등히 재밌습니다.
모드도 친화적이라 이것저것 다른 유저들이 만든 시나리오나 모드팩 등을 적용시켜서 해도 괜찮네요.
아무래도 리메이크이긴 하지만 오래된 게임이다보니 모드도 완성도 높은게 보이고 세일해서 구매한다면 후회는 없을 게임입니다."
Homeworld Remastered Collection,"Posted: January 18, 2016
뇌를 혼란하게 만드는 RTS
위 말 뜻이 궁금하다면 직접 경험해보시라.
원색 배경 때문에 눈이 아픈 경우도 있음.

홈월드 1 리마스터드
전체적으로 매우 루~~~즈한 플레이 스타일.
다른 RTS에서 플레이어의 기지를 압박적으로 공격해오던 적들도 이제 털려보는 입장이 되어본다.

홈월드 1 리마스터드의 루즈함을 확 날려버린 적들의 쫄깃한 압박공격.
드디어 움직이는 마더 쉽"
Homeworld Remastered Collection,"Posted: August 11, 2019
멀티서버 안 됨. 시작하면 튕기기 일쑤고 가끔 된다고 하더라도 모선 나오는데만 5분 걸림. 게임 불가능. 캠페인만 하는 걸로 만족해야함."
Homeworld Remastered Collection,"Posted: December 21, 2015
아주 예전에 했던 추억이 솟구쳐서 구입한 제품, 홈월드는 옛날이나 지금이나
""건담으로 시작해서 건담으로 끝나는 게임"" 같음
덴드로비움 출격!, 모두 끔살이지"
Homeworld Remastered Collection,"Posted: July 15, 2017
Product received for free

지금 현재 게임이 익숙한 당신에게 절때로 추천하고 싶지 않다 저도 도스시대부터 어렵게 게임구해서 한 유저이다 관련게임으로 x3, 이브온라인을 상당히 늦게 시작한 유저로서 정말 새로운 다채로운 기능들이 많아서 하면서 기분좋은 게임이지만 그게 전부다 x3나 이브온라인 처럼 열심히 공부해 가면서 하고 싶지는 않다. 지금에 나에게 홈월드는 해보고싶지는 않지만 소장가치는 있고 가끔 생각나서 하면 좋은 게임"
Homeworld Remastered Collection,"Posted: March 2, 2021
처음에는 재밌다가 하다보면 쓰잘데기 없는 병신같은 미션이 종종 있음.

개씨발 같은 방사능 진짜 개 좃같네 ㅗ 그리고 내 유닛비율로 난이도 상승함"
Homeworld Remastered Collection,"Posted: September 23, 2018
정말 아쉬운 게임입니다. 다른 건 괜찮은데 난의도 조절 완전실패... 1편은 졸 쉽고 2편은 무지막지하게 어려움."
Homeworld Remastered Collection,"Posted: December 8, 2017
홈월드 - _-''' 리마스터 튜토리얼 하는데 버그가 있넹..... f5 f6 f7 눌르라고 하는데 그룹 지정 후 포메이션 단축키 쉬프트+f1 눌러야 하는....ㅡㅡ'ㅗ'''
튜토리얼두 버그 있는 게임이라.. 하아....보통 서랍장에 넣어 둔다고 해서 데충 만든 건가? 튜토리얼 많은 유저가 하지 않는다고.. 데충 만드는 건.. 아닌 듯..

버그가 또 있는데.. 왜 내 튜토리얼에는 왜 아줌마 얼굴이 없지?
YouTube™ Video: Homeworld Remastered - Tutorial 
Views: 7,266
Follow me on Twitter! https://twitter.com/JayShockblast Follow me on Twitch! http://www.twitch.tv/shockblastmedia Visit us at http://www.hubtag.net/wired Visit us at http://www.analoghype.com Become...

여기 보면 보이스 설명 때 아줌마 얼굴 있더만...''''


나 와 같은 버그를 가진 외국인?
https://www.gog.com/forum/homeworld_remastered_collection/homeworld_1_remastered_tactics_tutorial_bug

어차피 배드 주면 보지도 않을꺼.. 굳잡 준다....

도데체 버그 있는 게임을 왜 칭찬 일색에 추천을 왜 하는 거야?????"
Homeworld Remastered Collection,"Posted: May 23, 2020
졸라게 재미없다.
예전에 잠깐 재미있게 했었던 기억이 있어서.. 큰할인에 뭔가 리메이크된거라길래 해봤는데... 역시나.. 과거에 잠깐했었던 게임...은.. 추억속에 묻어두길.... 졸라게 재미없다..허접하다... 그당시에는 명작이었겠지만...

아무튼 시간이 많지않으신분들은 그냥 패스하시길"
Homeworld Remastered Collection,"Posted: November 1, 2017
관짝에 들어간건 홈월드만이 아닌 RTS장르 전체이다
이른바 명예로운 죽음인거임
끔찍한 넷코드, 너저분한 온라인 인터페이스, 형편없는 밸런싱이지만
보기좋게 꾸며진 그래픽 덕분에 유종의 미는 거둠
아쉽게도 홈월드3 는 영원히 나오지 않을듯"
Homeworld Remastered Collection,"Posted: February 26, 2015
좋네 ㅋ 좋아ㅋ 근데 염병 한글화는 왜 안해주는 거야..ㅠㅠㄷ
염병 접속도 안되네... 허허
아염병 또 접속안되네 니네가 디아블로야 ㅋ
그래픽만 좋아졌지.. 별로 옛날하구 똑같으니... 그리 참신하지 못하네..
-_-... 옛날 홈월드를 너무 많이 했는가 몇판했더니 벌써질리네..."
Homeworld Remastered Collection,"Posted: June 28, 2015
여러분은 사막에서 존나 뺑이친 결과로 뺑이스톤을 발견 합니다 이 뺑이스톤은 당신을 우주에서 뺑이 치게 만들며
뺑이를 존나 치다 경국 당신은 뺑이 행성 '뺑가라'에 도착합니다 그리고 '스페이스뺑이코어'를 반견해 우주적 뺑뺑이를 돌며
플레이어와 끝까지뺑이 치고 영원히 고통받는 함대 사령관 '뺑이 스젯""아마 이 굉장한 뺑이에 부랄을 탁! 치게되는 뺑이를 저지르게 될것입니다
그래도 뺑이를 존나 친 결과 컷신과 대사는 수준급 뺑이로 감상하실수 있습니다

그리고 조금만 더 있으면 '뺑이월드:뺑이브레이커즈'도 나온다하니 기대가 큽니다"
Homeworld Remastered Collection,"Posted: September 2, 2019
싱글플레이 초반에는 오... 세계관 좋네 하고 열심히 플레이하다가 스테이지가 점점 넘어갈수록 뭔가 이상하다는 것을 알 수 있다.

그것은 바로 적의 함선이다. 4천년전에 이미 졌던 전적이 있어서 그런가 여전히 아군의 함선은 별로 강하지 않다... 적에게만 주어지는 함선을 잡아오지 않으면 아군이 만들어내는 함선만으로 클리어하기가 매우 어렵다. 불가능한 것은 아니지만 클리어에 걸리는 시간이 10분에서 30분까지 차이가 나기 때문에 개구리 냉수에 넣어 끓여 죽이듯이 스멀스멀 올라오는 짜증은 어쩔수가 없다.

게다가 인공지능이 '적에게만' 매우 좋아서 플레이어는 잘 쓰지도 않는 Z축으로 마구 치고 들어올 때 나는 화면을 돌리고 클릭하고 어쩌고 별 난리를 다 쳐야한다.

SCV에 해당하는 자원수집선은 더럽게 느려서 얘들이 충분한 자원을 모아오는 것보다 치밀한 계획을 세워서 적에게 승리하는 것이 더 빠를 정도로 답답하다!



요약하자면
00년대 아재감성 나무늘보 전략게임이다. 스타크래프트1은 커녕 그 옛날 듄보다도 호흡이 느리기 때문에 요즘 게임 하는 사람들에게는 추천할 수가 없다."
