title,reviews
Jurassic World Evolution,"Posted: June 18, 2018
Plase add to korean please~~~:))"
Jurassic World Evolution,"Posted: January 1, 2020
좋긴좋은데
익룡이나 물에사는 공룡이 없어서 아쉽...."
Jurassic World Evolution,"Posted: June 12, 2018
모사사우루스 주세요...였는데
이거 뭐하자고 내놓은거냐? 거의 콘텐츠가 모바일 게임 만도 못한 게임이네....쥬오제 하고 이거하고 비교하기 미안 할정도의 졸작이다 대단하다 2018년도에 이런 게으르고 멍청한 게임을 내놓다니 메타크리딕 삼룡이들 점수는 믿을게 못된다는 사례중 하나 전문가 개 쉽자너"
Jurassic World Evolution,"Posted: December 22, 2020
존버는 승리한다 90%할인 개꿀"
Jurassic World Evolution,"Posted: January 1, 2021
내 처음으로 존버가 실패하네 이거 4600에 사고 에픽에서 공짜로 풀어버리냐"
Jurassic World Evolution,"Posted: March 30, 2019
창작마당만 있었다면 적어도 프론티어사의 다른게임들처럼 중박이상은 했을 게임."
Jurassic World Evolution,"Posted: June 13, 2018
지금 이 가격에 사기엔 시기상조 아닐까싶음
그래픽 좋은 모바일 게임같은 느낌임
공룡이든 뭐든 일단 공원경영게임이 지을 수 있는 건물수가 너무 적기에
플래닛코스터 생각하고 들어오면 절대 안됌
또 가장 큰 문제가 AI
무리공격이 가능하긴 함? 뭐 맨날 일기토임
사람 AI도 심각하게 멍청수준
dlc로 뭐 추가될 수는 있어도 AI가 이대로면 그냥 스킨 덮어씌운 공룡만 양산되는 게임임"
Jurassic World Evolution,"Posted: December 19, 2020
제발 창작마당좀... 맵이 시1발 코딱지만해가지고 뭘 하고 싶어도 못한다. 진짜 심시티 5 쥬라기 버전 보는줄 알았다. 아니 그래 맵이 좁아 터져도 뭐 맵이 전반적으로 고르거나 그러면 딱히 상관없을수도 있는데 이 겜은 맵도 작은 주제에 진짜 개거지같이 꼬불탕 꼬불탕하게 만들어 놓아서 건물이 들어갈거 같은데도 안들어가고 이런 경우가 부지기수다. 근데 이런 문제는 창작마당 하나만 만들어주면 해결될건데...

그래도 공룡이 나오니까 봐준다 시1발"
Jurassic World Evolution,"Posted: March 18, 2020
First of all... the islands are rather too small.
저기 거시기, 첫째로요. 섬들이 너무 쪼그만해요.
Can't you at least release new patch? Whole landscapes need to get larger somehow.
이거 새로 패치 릴리스 해줄 수 없나요? 전체적인 지형들이 어쨌거나 좀 커져야지 싶어요.

Second, unable to breed. (From Planet Zoo, players can~nahnahnahnah~!)
둘째, 번식이 우째 안 될까요? (플래넷 주 게임에선, 플레이어들이~캬캬캬캬~!)
Even in movie, since the Jurassic Park 2, every dinosaur species could breed.
영화에서도, 쥬라기공원2 시점에서부터, 모든 공룡 종족들은 번식을 할 수 있었어요.
There should be male and female dinosaurs in games.(+they should have their offspring as well.)
그러니 게임 안에도 수컷과 암컷이 있어야겠죠. (+그리고 녀석들이 새끼를 가질 수 있어야 한다 봅니다.)

Third, Too Thin(or weak) walls.
셋째, 너무 얇은(혹은 약한) 담장들.
OK, it's a game. I get it.
그래요. 게임이니깐. 나도 이해는 해요.
But at the certain level, don't you think players deserve to have unbreakable walls?
근데 인간적으로, 어느 정도 레벨이 오르면,
범국민, 범세계인적으로 사용자들이 무너지지 않는 담장을 가져야 된다 생각되지 않나요?

Fourth, Raptors attack individually.
넷째, 랩터들이 혼자 공격하네요.
Astonishing animations, great graphics, and so on and on and on.
놀라운 애니메이션, 굉장한 그래픽, 그리고 둠칫둠칫둠둠칫 등등등...
Especially liked Blue, Charlie, Delta, Echo Patch.
특히나 블루-찰리-델타-에코 패치는 맘에 들었어요.(근데 써놓고도 얘네 이름 맞나?ㅋ)
But I hope you have another patch coming up next.
근데 저는 또다른 패치가 있었음 하는 바람이 있네요.
In games, dinosaurs occasionally fight each other or hunt other animals.
게임 속에선, 공룡들은 종종 서로 싸우거나 다른 동물들을 사냥하죠.
Some dinosaurs like raptors, I think they should hunt other animals as a team.
랩터들과 같은 공룡들은, 녀석들은 팀으로 다른 동물들을 사냥을 해야 한다 생각해요.
(Yeah, I mentioned 'ANIMALS', cos I remember the GOATS in the park.)
(네, '동물'이라 언급했어요. 개발자들이 까먹고 염소에도 패치를 적용하는 걸 깜빡할까봐.)
Also raptors should also call for help when they are in trouble.
또 랩터들은 위기에 봉착했을 땐, 그들 무리에게 도움을 요청해야죠.
So whole pack can come for the rescue and defend their pack member.
그래서 무리들이 구해주러 와주고, 무리 구성원을 보호하게 말이에요.


*These opinions are not a complain. I kept seeing new patches launching.
*여기 의견들은 불평은 아니고요. 꾸준히 새로운 패치들이 종종 올라오는 걸 보고,
So I just wrote some of my opinion.
그래서 여기 몇 가지 제 의견들을 적어봤어요.
I really hope developers work on these issues.
개발자 분들이 제발 이 부분들에 대해 작업을 좀 고려해주었으면 하네요.
Well, actually this page somehow popped up,
뭐, 사실은 그런 거라기보다, 뭔가 잘못 눌렀는데 이 페이지가 뜨길래,
and just began to write down some comments blablabla~~~.
그래서 여기다 무언가를 적고 있다는 나 자신을 발견했다거나 말거나 이랬다 저랬다 했다냥~!

***처음에 영문으로 적었을 때는 아무 생각없이 적다가,
한글로 쓸 때는 귀찮아져서 처음 영문과는 약간 다른 농담조들도 좀 넣게 되었습니다.
영문과 한글 100% 같지 않다고 불편해 하시진 말아 주세요. ^^ Peace~!!!"
Jurassic World Evolution,"Posted: June 15, 2018
플래닛 코스터 개발진의 작품이라서 타이쿤이나 시뮬레이션을 기대하면 매우 실망할 수 있다.
지형 및 날씨와 같은 환경이나 공룡 모델링이 좋아서 '쥬라기 공원'을 구경하는 맛은 훌륭하지만 딱 거기까지... 영화 개봉일에 맞춰 급하게 출시한 게임이 아닐까 생각된다.

장점:
공룡 종류가 상당히 많으며 영화 속 공룡들을 그대로 옮겨놓은 듯한 그래픽과 움직임.
영화 속 존 윌리엄스의 명곡과 공룡 울음소리를 게임에서도 완벽하게 구현.

단점:
공룡들의 상호작용이나 취하는 행동들이 매우 부족함.
타이쿤 장르의 게임이지만 세부적으로 설정할 수 있는 것들이 거의 없음.
깊이가 떨어지는 게임성에 더하여 떨어지는 편의성.

요약:
빛 좋은 개살구."
Jurassic World Evolution,"Posted: September 1, 2018
2~3만원이면 적당할가격 절대 5만원주고살 게임은 아니다"
Jurassic World Evolution,"Posted: September 3, 2018
Product refunded

퀄리티 좋아서 초반에 재밌다가 계속 반복되고 패턴도 동일해서 약간 노잼임"
Jurassic World Evolution,"Posted: May 17, 2019
수많은 긍정적, 부정적 평가를 읽고 한참을 고민하다 구매한 1인 입니다.
개인적으로는 꽤 재미있게 게임하고 있습니다. 아름다운 공룡들을 보고 여러 종류들을 한 우리에 섞을 수 있는것, 그리고 차를 직접 운전해서 공룡 사이로 다니면서 사진을 찍을 수 있다는 심플하고 힐링되는 게임플레이가 마음에 들었습니다.
그러나 부정적인 리뷰들이 말하듯이, 커스텀 할 수 있는게 없습니다. 정말, 말 그대로 하나도 없습니다. 옛날 zoo tycoon 이 훨씬 더 커스텀이 많았습니다. 공룡들 필요를 채우는 것도 매우 간단합니다. 숲, 초원 비율만 적절히 섞어주면 알아서 잘 삽니다.
딱히 도전이라는게 없습니다. 힐링 게임이라는 타이틀이 매우 적합할것 같네요. 개인적으로 답답한것 한 가지는 이미 정해져 있는 땅 형태 때문에 원하는대로 빌딩들을 지을수도 없다는 점입니다. 장점과 단점들을 한번 정리해 보겠습니다.

장점:
공룡들 그래픽이 훌륭하다, 모션도 좋고 거니는거 봐도 힐링 된다.
게임 플레이가 심플하다. 그런데 재미있다 (사람마다 다를 수 있슴)

단점:
공원 만들기 게임인데 만들게 정말 없다, 정말 하나도 없다. 마치 감옥에 공룡들 집어넣어 놓고 구경하는거 같다.
쓸데 없이 제한이 많다. 공룡들을 만들기 위해서는 화석들을 발굴해야 하는데 과정이 너무 느리다. 그거 말고도 여러가지가 있지만 다 쓰기가 귀찮음으로 스킵. 간단히 말하자면 무엇을 짓기 위해서는 우선 해야 하는 일들이 여러가지가 있다고 생각하자.
쥬라기 공원 영화 처럼 스릴 있는 게임을 기대하고 계시는 분이라면 절대로 사지 말기 바란다, 이름은 쥬라기 공원이지만 이건 힐링 게임이다.

다른 리뷰에서 말한것 처럼 본 가격에 사기에는 좀 아깝다. 적어도 50% 세일할 때 사면 힐링용으로는 괜찮은 게임이다.
개인적으론 만족스럽다."
Jurassic World Evolution,"Posted: June 17, 2018
이 리뷰는 상당히 긴 장문으로 작성하였습니다
쥬라기월드:폴른 킹덤을 보고 와서 하니 정말로 재미있고 좋은 게임으로 다가왔습니다.
하지만 부담스러운 가격 때문인지 단점이 너무 부각되어 보였습니다..
1.단순한 상호작용 모션
2.너무 멍청한 인간AI
3.초반의 약간 불친절한 튜토리얼
4.유전자 조작은 색깔놀이
5.마취총을 쏘고 공룡을 옮기전까진 공룡은 죽어있음
6.단조롭고 포켓몬턴제 방식인 공룡전투
7.비싼 가격대비 부족한 컨텐츠

1.전작보다 향상된 그래픽
2.다양한 볼거리를 제공하는 공룡의 종류
3.고사양 게임이지만 좋은 최적화
4.많은 섬이 있어 섬관리의 재미
아직 제가 이게임을 많이 플레이 해보진 않아 모르겠지만 단점이 더 보일까봐 두렵네요 ;;;
이 게임은 6만원대의 비싼 게임이므로 쥬라기 시리즈의 팬들한텐 좋은 게임일수 있지만 그렇지 않으시는 분들껜 부담스러운 가격으로 딱히 추천을 드리기엔 단점이... 하지만 아직 출시된지 얼마안된 게임인만큼 성장 가능성이 무궁무진하며 플래닛 코스터를 만든 제작사인 만큼 기대가 큽니다.


※9월13에 한국어 패치적용 야호!!! 그리고 난이도도 생겼고 샌드박스모드에선 더욱 샌드박스모드처럼 바뀌었습니다.. 과연 이 게임이 갓겜으로 변화할 수 있을 지...※"
Jurassic World Evolution,"Posted: December 22, 2018
개인적으로 경영 게임을 좋아하는데다가, 전작인 오퍼레이션 제네시스가 띵작이였기 때문에 이번에도 큰 기대를 갖고 실행하였다.

솔직한 평은 재밌었다. 5도(다섯가지 섬)에서 진행하는 각각의 미션, 연구 노가다 등등 시간 보내기에는 딱 좋았다.

그러나 제일 개빡치는게 남았으니... 지형 제약과 길막힘 시스템이다.

ㄹㅇ루다가 건물이 왜 안 지어지는지는 시스템 상 알 수가 없지만 롤코타에서의 건물 짓는 시스템이 훨씬 나은 듯한 기분까지 준다.

혹시나 엌!하고 구매했다 건물이 안 지어져서 뒷목 잡고 쓰러질 수도 있는 분들께 방금 전에 열받아서 풍차돌린 동영상 링크한다. (바쁘신 분들은 40초부터 보시면 됩니다)"
Jurassic World Evolution,"Posted: March 19, 2019
쥬오제보다 나은 것은 그래픽 뿐이고 나머지는 모두 후달린다.
이럴거면 창작 마당 왜 쳐막는지 의문이다.
차라리 유저가 완성하게 창작마당 풀어라
능력없는 개발자 새키들아. 공룡팩으로 돈못벌까봐 나대지말고
게임 인기 더 낮아지면 아예 팔리지도 않을테니 잘 판단해"
Jurassic World Evolution,"Posted: January 9, 2021
나오자마자 58000원주고 샀는데 ..
돈이 아까워서라도 해야하는데 ..
해야하는데..."
Jurassic World Evolution,"Posted: June 12, 2018
*평가 수정합니다* 하면 할 수록 따봉은 못줄 게임인거 같네요. 양심 상 기존 평가들 초기화 감수하고 노추천 찍습니다. 이 게임보다 차라리 쥬오제 스킨모드 깔고 하는게 더 재밌을 겁니다.
아래는 기존 제 평.

----------------------------------------------------------------------------------------------------------------------------

쥬라기 공원 : 오퍼레이션스 제네시스에 추억을 가지고 공룡에 대한 열정을 가지신 분들에겐 어느정도 '양해'가능한 게임입니다.

기존의 논란들,
1. 무리를 짖지 않는다. - 실제로 쥬오제처럼 갈리미무스 같은 소형 무리공룡들이 단체로 빙빙 돌거나 하는 것은 없습니다. 대신 서로 모여 담소(?)를 나누는 듯한 움직임은 있습니다. 또 이 놈들이 먹이 주변에만 놀기 때문에 어느정도 눈가림이 됩니다.
2. 맵이 작다.(최대 800,000제곱미터, 에버랜드 크기) - 섬 하나를 다 플레이 할 수 없다는 것이 정말 아쉽습니다. 그 큰 섬의 귀퉁이에서만 플레이 하는 기분이 좀 아쉽습니다. 그래도 '엄청나게' 작진 않습니다. 뭔가 할 수 있는 정도는 됩니다.
3. 자지보다 작은 스피노사우르스 - 물론 자지보단 크지만 뭐, 그렇습니다... 20년 동안 욕하면서 정들었는데 꼭 수정됬으면 좋겠군요.

기존의 논란들이 어느정도 사실인 것으로 확인 되었습니다. 그래도 전 좋아요를 줄 생각인데, 왜냐면, 그냥 팬심입니다.
저처럼 쥬라기공원에 꿈을 줬거나 쥬오제에 좋은 추억이 있는 분이라면 '어느정도' 재밌게 즐길 수 있을 겁니다. 눈높이를 낮추거나 자기만족과 타협을 해야할지도 모릅니다.
만약 그렇지 않으신 분들이라면, 58~64천원 값을 못하는 게임으로 보일 겁니다. 주의하시길."
Jurassic World Evolution,"Posted: November 22, 2018
공룡을 정말 좋아한다면 문명하는것 마냥 시간가는 줄 모르고할수있다.

출시초기에는 게임 자체가 부실했지만 꾸준한 업데이트 약속과 그에맞는 성과를 보이고있어서 그나마 다행이다. 하지만, 지금 컨텐츠로는 정가 5만8천원을 주고 플레이 하라고는 추천못하겠다.

추가로 A급 게임회사가 공룡이 걸어다니다가 서로 겹쳐지는것도 해결하지 못한것은 의문이고, 이것이 플레이 중에 가장맘에 들지 않았다.

정말 공룡을 좋아하는 사람이 아니고. 단순 경영게임을 즐기고싶은거라면 꼭 할인받고 사라.


추가로 창작마당 내주면 정말 좋겠다."
Jurassic World Evolution,"Posted: December 22, 2018
*장문 주의
디럭스팩, DLC까지 다 사고 내리는 평가입니다.
시나리오 다 깨고 챌린지 좀 끄적끄적 했습니다.

일단 공룡 종류가 무진장 많고 모델링이 끝내준다는 건데, 내가볼땐 이게 다임. 개인적으로 진짜 이게 다임.

그리고 개인적으로 나머지는 죄다 단점임.

일단 UI가 뭣같음. 관람객들 마실거랑 먹을거 제공하려고 음식점 막 짓고 있는데 이게 어디까지 영향 가는지 범위가 제대로 안나와 있어서 대충 찍어야함.
공룡들은 어느정도 숲과 초원이 있어야 만족하고 뛰쳐나오지 않는데 면적이 어느정도인지도 알려주지 않아서 찍어야함.
면적을 죄다 추측하면서 건설해야하고 그러다보니 효율적으로 건물과 우리를 배치하기가 생각보다 힘듦.
안그래도 지역마다 지형이 뭣같아서 건물을 아예 못짓는데도 있고(그렇다고 지형 조작해서 건물 지으려고 하니 엄청 불편하면서 도움도 안되고) 지역 자체가 좁아터져서 우리 크기도 엄청 신경써야하는데 이런거 지을때 고려하는 요소들을 죄다 찍으면서 조절해야한다는 점은 진짜 뭣같음.

그리고 게임성
물론 공룡이 메인이지만, 어쨌든 시뮬레이션, 경영, 전략도 엄연히 메인인 게임인데
시나리오에서는 그냥 퀘스트 주는데로 다 받아먹으면서 클리어, 그걸로 돈 받고 그걸로 건설 메뉴에 보이는거 다 지으면서 공룡 다양하게 한두마리씩 넣으면 돈 쭉쭉 벌림.
전략따위 없음. 그냥 퀘스트 많이 깨면 됨. 그럼 돈 펑펑 남음
그럼 챌린지 모드는? 돈이 부족해서 안달임. 수익의 일부를 어디다 줘야하는데 수익을 엄청 많이 뜯어가지고 돈이 엄청엄청 느리게 늘어남. 그래서 그냥 시나리오에서의 전략이 엄~~청 늘어진채로 진행된다고 보면 됨.
연구같은건 그냥 돈되면 아무거나 눌러도 1도 상관 없음. 업그레이드? 새로운 건물? 다 딱히 메리트가 보이지 않음. 뭘 쓰든 별 차이가 없어서 굳이 다양한걸 시도할 생각이 없어짐.
전략은 없고 시간만 엄청 잡아먹음. 그래서 게임이 노잼됨.

공룡 상호작용 자체는 평범하다고 생각함. 장점도 단점도 아니라고 생각함.
그냥 딱 예상한대로 상호작용함.

게임의 세심한 요소들의 경우는 처참하다고 생각함.
무슨 레인저차 타고 관람객들 지나가는데로 폭주하는데 사람들이 죽는게 아니라 옆으로 파도타기하면서 무슨 모세의 기적처럼 길을 만들어내는거 보고 웃겨서 배아파 죽는줄.

결론은 처음엔 공룡 킹왕짱!하고 좋은 겜이라 외치다가
좀만 하다보면 매우 노잼화됨. 특히 나처럼 경영 게임을 원한거라면 지금 절대로 사지 말고 할인할때 사자
마침 지금 22400원에 파니까 살거면 차라리 지금 사자. 풀가격으로 살 가치는 지금 절대로 없다.
게다가 DLC 풀어내는거 보면 웬지 대부분의 컨텐츠를 DLC로 풀어낼 것 같다. 후

공룡 자체가 멋져보여서 하고 싶은거라면 한번 시도는 해볼만한 게임."
Jurassic World Evolution,"Posted: September 14, 2018
한국어 설정모르시는분 라이브러리 쥬라기월드 클릭해서 속성-언어-한국어로 바꾸시면나옵니다"
Jurassic World Evolution,"Posted: January 26, 2019
공룡의 다양성이 대단하고 바라는점은 익룡과 수중생물의 추가입니다"
Jurassic World Evolution,"Posted: August 3, 2019
게임이 재밋엇는데 빨리질러ㅕㅅ어요 디엘씨사지말구 걍 세일할때 사서즐겨요.
기본 캠페인 다 깨니까 질려서 노잼댐.. 캠페인깨고 영원히 지웁니다.. 잘가.. 25시간동안의 추억은 잊지않을게."
Jurassic World Evolution,"Posted: September 19, 2018
아직은 아쉽지만 가능성이 있는게임. 창작마당 내주세여ㅕㅕㅕㅕㅕㅕㅕ"
Jurassic World Evolution,"Posted: January 4, 2021
전부 좋은데 벨로시랩터들이 집단사냥 하는것을 보고싶어요"
Jurassic World Evolution,"Posted: April 13, 2020
반복임무라 티라노사우르스 나오면 끝난거임 그게 엔딩이라봐도됨
____🐸🐸🐸🐸____🐸🐸🐸
___🐸🐸🐸🐸🐸__🐸🐸🐸🐸
__🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸
🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸
🐸🐸⚪️⚫️⚫️⚪️🐸🐸🐸⚪️⚫️⚫️⚪️
🐸⚪️⚫️⚫️⚪️⚫️⚪️🐸⚪️⚫️⚫️⚪️⚫️⚪️
🐸⚪️⚫️⚪️⚫️⚫️⚪️🐸⚪️⚫️⚪️⚫️⚫️⚪️
🐸🐸⚪️⚫️⚪️⚪️🐸🐸🐸⚪️⚫️⚪️⚪️
🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸
🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸
🐸🔴🔴🐸🐸🐸🐸🐸🐸🐸🐸🐸
🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴
🐸🐸🐸🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴
🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸
🐸🐸🐸🐸🐸🐸🐸🐸🐸"
