title,review_clear1
Hollow Knight,"Posted: January 14, 2019
---{Graphics}---
○ 기가막힘
○ 아름다움
○ 괜찮음
○ 어지간함
○ 봐줄만 함
○ 별로임
○ 끔찍함

● 특색있음

---{Gameplay}---
● 중독되지 않게 조심
○ 굉장히 좋음
○ 좋음
○ 평범함
○ 음..
○ 별로임
○ 끔찍함

---{Audio}---
○ 하으읏
○ 굉장히 좋음
● 좋음
○ 어지간함
○ 크게 나쁘지 않음
○ 나쁨
○ 귀갱

---{PC Requirements}---
○ 계산기 구동만 가능하면 됨
○ 좋지 않아도 됨
● 어지간해야함
○ 빨라야함
○ 존나 좋아야함

---{Difficulity}---
○ 버튼 몇개 누름
○ 쉬움
○ 신중한 플레이를 요함
○ 배우긴 쉽고 / 마스터는 어려움
● 쉽진 않음
○ 어려움
○ 소울 라이크

---{Story}---
○ 소름돋음
○ 기가막힘
● 좋음
○ 평균
○ 훌륭하진 않음
○ 그딴거 없다

---{Game Time}---
○ 끝없음
○ 굉장히 김
○ 김
● 플레이어에 달려있음
○ 짧지 않음
○ 짧음
○ 커피 한잔이면 충분함

---{Price}---
● 당장 사야함
○ 고민하고 사야함
○ 세일할때
○ 만약 돈이 많다면..
○ 사지마
○ 돈을 버리지 마시오

---{Bugs}---
○ 아예 없음
● 플레이에 영향이 없는 버그 아주아주 조금
○ 거의 없음
○ 약간 있음
○ 화날 수 있음
○ 게임을 망침
○ 게임이 자체로 버그임


전형적인 메트로베니아 플랫포머 형식이다 비선형구조로 되어 있어서 호불호가 갈릴수 있지만(그놈의 길찾기..)(지도장수 개객끼) 나중에 얻을거 다얻고나면 자유루트로 갈아타기 때문에 괜찮다고 생각한다 이 게임에서 가장 맘에 드는 점이 있다면 보스디자인이 맘에 든다 개성있고 특색있는 다양한 종류의 보스를 만나고 싸우다보면 나도 모르게 모든 보스들을 학살하는 나 자신을 보게 될것이다 그리고 각 보스마다 일정한 패턴이 있기 때문에 (몇몇 보스를 제외하면...) 패턴만 잘보면 무리 없이 할거라 생각한다"
Hollow Knight,"Posted: February 15
그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은? 그래서 실크송은?"
Hollow Knight,"Posted: August 25, 2021
사실 실크송 개발은 진작에 끝났는데 너무 재미있어서 개발진들끼리 놀고 있는 거 아닐까?"
Hollow Knight,"Posted: July 4, 2021
할로우나이트를 한 뒤로 할로우나이트 같은 게임만 찾아다니게 됨.....
하지만 그 무엇도 할로우나이트보다 재밌진 않음
꼭 해보시길
제발"
Hollow Knight,"Posted: November 28, 2020
스토리, 일러스트, BGM, 게임성

모든 부분에서 완벽하지만,

실크송이 너무 안나옴."
Hollow Knight,"Posted: May 31
할로우 나이트는 앞으로 100년간 최고의 인디게임일 것입니다.
그 이유는 실크송이 출시되기까지 100년이 넘게 걸릴 것이기 때문입니다."
Hollow Knight,"Posted: May 21, 2017
플랫포머 게임을 좋아해서 할로우 나이트가 출시되고 이틀만에 사서 지금까지 플레이해보네요.
지금 맨 처음 시작한 파일 35시간째 플레이하고 있는데 바로 엔딩을 볼 수 있지만 이것저것 숨겨진 도전과제와 보스들을 다 잡고 진엔딩으로 클리어 해 보려고 합니다.

60시간 이상 해본 유저로서 평가 남겨보자면

장점-
1.가격대비 매우 방대한 양의 컨텐츠
플랫포머 게임의 거장인 오리와 눈먼 숲을 저는 첫번째로 클리어했을때의 시간이 7시간만에 깼지만, 할로우 나이트는 제가 일반엔딩 분기점을 지났을적 플탐이 24시간 정도 되었덙거 같고요, 진엔딩이 있다고 해서 첫 플레이지만 바로 진엔딩을 보려고 계속 노력하고 있지만 40시간이 지난 지금도 아직 진엔딩을 못봤네요. 16000원 짜리 게임 치고는 매우 긴 플레이타임을 보장할수 있는 게임입니다.

2.게임 분위기
전체적으로 약간 탁한 톤의 그래픽이지만, 꽤나 서정적이고 분위기 연출을 잘 해놓은 편입니다.
또한 배경의 오브젝트도 약간식 플레이어와 상호작용 할 수 있게 되어 있어 (가로등을 깨트릴 수 있다던가) 그런 면에서도 디테일이 선보입니다. 각 구역마다 컨셉이 있고 그에 따라 배경이 각각 다른데, 한 구역에서 또 한 구역으로 넘어갈 때의 배경 디자인도 매우 자연스럽습니다. 캐릭터들 또한 펜으로 드로잉해 놓은 것처럼 아기자기함을 보여주는것 같습니다.

3.스토리
할로우 나이트는 ""고대 지하 왕국의 비밀을 파헤치러 간다""는 간략한 스토리가 있지만, 게임을 진행할수록 파면 팔수록 나오는 고대 왕궁의 비밀과 지나가며 만나는 여러 캐릭터들의 이야기, 더 나아가서는 주인공 자신의 잊어버렸던 이야기마저 알게 되며 이 게임이 그렇게 가벼운 스토리는 아닌 것이라는 걸 알게 될 것입니다.

4.OST
클래식의 서정적이고 몽환적인 평소 배경음이 게임 그래픽과의 상성이 매우 좋습니다.
또한 보스전마다(드림 보스 제외) 각각 다른 전투OST가 나오는것도 꽤 좋았습니다.

5.그 밖에
기본적으로 이 게임은 퍼즐 보다는 전투에 더 중점을 둔 게임입니다.
특히 적과 플레이어의 칼이 맞부딪힐때는 묘한 쾌감이 듭니다.
여러 비밀요소들(맵의 숨겨진 부분, 시크릿 보스나 구역, 조건을 달성해야만 갈 수 있는 구역)들이 꽤 많아서 플레이어의 호기심을 불러일으키기도 하고 보스들의 의 난이도도 갈수록 어려워지긴 하지만 그에 따른 보상이 확실해 도전욕구를 자극하게 합니다.
이 외에도 여러가지 장점이 있지만 여기에 다 언급을 하지 못하겠네요..ㅎㅎ


-단점
1.일체형 맵이 아님
맵이 하나로 되있는게 아닌 잘게 쪼개어져 있습니다. 그 옛날 플랫포머 게임보면 게이트를 통과하면 화면이 어두워졌다가 다른 맵이 나오는 형식, 그렇습니다. 근데 이게 가끔씩 다음 맵으로 넘어가는데 시간이 걸리는 경우가 있는데...뭐 사소한 거지만 일단 단점이니 적겠습니다.

2.미약한 튜토리얼과 어려운 초반
튜토리얼이 그렇게 상세하지 않습니다. 예를 들어 이 게임은 밑으로 공격하는 모션이 있는데 밑 방향키를 누른 채로 공중에서 공격키를 눌러야 되더군요. 튜터리얼 구간에서는 그냥 공격만 알려주고, 밑 위 공격을 알려주지 않았습니다. 덕분에 게임 중반까지 저는 밑, 위 공격을 모르고 플레이했네요. 또한 자체적으로 처음 시작할 때에 미니맵도 없을 뿐만 아니라(나중에는 생깁니다) 도데체 뭘 해야할지 막막 합니다. 퀘스트도 없고, 어디가 어딘지도 모르니 막막할 따름이지요. 프리하고 호기심을 자극한다고도 볼 수 있겠지만, 게임이 익숙해지지 않는 처음에는 약간 난감하실 수 있겠습니다.

3.대중에게는 어려운 난이도
여러 분들이 해 봤을 오리와 눈먼숲과 비교하자면, 이 게임이 확실히 더 어렵습니다.
플랫포머 게임에 익숙하신 분들이나 컨이 좋은 분들은 예외겠지만, 전투 난이도가 꽤 상당합니다.
맵을 탐사했던 지역만 미니맵을 볼 수 있다는 점과 죽으면 돈을 다 떨어뜨린다는 점과, 죽고나서 또 한번 더 죽을시 그 돈을 다 잃어버리게 된다는 특이한 점 등이 있습니다.



대체적으로 쉽지 않은 난이도이지만, 장점이 단점을 커버할 수 있는 게임이라 생각됩니다."
Hollow Knight,"Posted: July 1, 2020
아직 할린이지만 기초지식 없으신 분들,,, 꼭 새겨들으십시요,,, 깊은 둥지 ,, 가 지 마 세 요 !!!!!
제에ㅔㅔㅔ발 ㅠㅠㅠㅠㅠ그냥 화면 상단바에 깊은 둥지 뜨자마자 도망치십쇼 하스스톤 시공의 폭풍급으로 할린이가 갈곳이 아님니다,, 처절한 저의 절규를 꼭 새겨들어주세요 경험담임니다,,, 부탁드림니다...."
Hollow Knight,"Posted: January 27, 2020
이 게임을 사려는 당신은 게임에서 귀여운 좆같음을 느끼게 될 것입니다.

지리는 브금과 몽환적인 맵의 디자인과는
완벽하게 상반되는 좆같은 꼬여있는 길때문에 귀여운 좆같음을 느끼게 될 것입니다

* 해당 부류에 속하는 사람들에게 추천드리지 않습니다
길치에게는 추천하지 않는 게임입니다.
고혈압으로 사람 뒤질수도 있다는 게 허풍이 아니란 것을 실감하게 되는 게임일 것임

* 해당 부류에 속하는 사람들에게 추천드립니다
소울류 게임으로 변태적인 쾌감을 얻고 싶은 변태들
저혈압으로 고생중이신 분들
맵 구조에서 다크소울보다 더한 불친절함을 경험하고 싶은 분들



* 당신은 게임하기에 앞서서 아래와 같은 현상을 체험하실 수 있습니다

""지도장수 어딨어"" ""버스 정거장 제발 씹 제발요"" 라는 생각을 되뇌이며
결국에는 ""좆지랄한다""를 말로 외치게 될 것입니다

머갈빡이 딸려 갔던 길을 기억하지 못하는 길치 여러분들 한정으로는,
베베 꼬이고 막혀있는 벽과 맵에 감탄하며 기립박수를 치게 될 것이며

""어디로 나가고 어디로 들어가는건데 하 씹"" 하며
머갈빡을 손으로 너무나 친 나머지 머갈빡 난로를 경험할 수 있으실겁니다.

당신의 성급함을 시험이라도 하는 듯,
경고하지 않았던 바닥과 벽에는 생선가시들로 가득할 것이며,

이 부분에서는 ""존나 불친절하네 일일히 다 내려보고 가야함?"" 이란 생각을 입으로 하면서
불만 많은 목소리로 쒸익거리며 투덜대는 자신을 볼 수 있습니다.

뒤지고 나서 세이브포인트로부터 다시 자신이 걸어갔던 길을 가야 하고,
몹들이 대부분 다시 리젠된다는 사실을 알게 된다면
그 좆같음의 길로 다시 투덜거리며 들어가고,
""하 씹 몹배치 진짜 이걸 어떻게 피하라고"" 를 연신 외치게 될 것입니다.

깊은 둥지에서 당신은 오줌을 싸게 될 것이며,
백색 궁전에서는 당신은 화병나서 뒤질수도 있을것입니다.

보스들과 맵은 매력 넘치고 할 맛나지만 막상 거기까지 가는 것에서 좆같음을 느낄 것입니다.
당신이 보스를 상대하다 뒤져서 또 그 길을 가야 한다면 더욱 더 좆같을 것입니다.

확실한 건 게임 자체는 재밌다는 거. 근데 길 찾기는 진짜 ㅈ같음."
Hollow Knight,"Posted: April 14
※이 리뷰는 리뷰어의 주관적인 관점에서 작성되었습니다.

게임 플레이 후 생각난 문구
""빨리 실크송 '줘' ""

*****************************************************************



*****************************************************************



*플레이 타임 : 약 23.2시간 정도의 시간(1회차 엔딩)





할로우나이트는 메트로배니아 장르의 게임 답게, 커다란 맵을 기점으로 플레이 되며, 일정 구역이 막혔을 때, 새로운 능력을 얻게 될 시 그 지역을 다시 클리어가 가능하게 하는, 메트로배니아의 특징을 잘 담고 있습니다.

그게 얼마나 꼼꼼하게 잘 되어 있냐고 묻는다면, 점프 발판 하나 하나도 그냥 아무 생각 없이 놓은 것이 아닌, 일종의 장치로서 사용될 수 있도록, 매우 꼼꼼하고 치밀하게 설계가 되어 있습니다.

이들이 맵에 대한 레벨디자인을 구성할 때 얼마나 치밀하고 세심하게 준비하였는지 알 수 있는 대목이었습니다.





이 게임의 특징 중 하나를 더 뽑자면, 대부분의 적들의 특징이 겹치지 않습니다.

예를 들자면, 녹색 거리에 등장하는 모기같은 친구와 벌집에 나오는 돌진형 벌의 경우 둘 다 돌진하는 특징을 가지고 있지만, 모기의 경우 단순 돌진을, 돌진형 벌의 경우 차징 후 좀 더 신속한 돌진 공격을 꽂아넣는 점 등을 보여주며 비슷하지만 다른 특징들을 잘 적용시키며 새롭게 공략해나가는 재미를 준다고 생각합니다.

이렇듯, 일반몹들 조차도 특성이 겹치는 경우가 많이 없었는데, 보스전은 오죽 했겠습니까? 개발자들이 정말 많은 생각을 담았고, 얼마나 공을 들였는지 알 수 있는 대목이라고 생각합니다.





위에서 언급했던 훌륭한 레벨 디자인과 더불어 게임의 재미를 느끼는 부분 중 하나라고 생각합니다.

게임의 맵 구성이 정말 타이트하게 잘 구성이 되어 있으며, 그 구역들은 플레이어가 능력을 얻는 족족 자신이 원하는 방향으로, 가고싶은 곳으로 자유롭게 나아갈 수 있습니다. 만약 진행을 하다 막힌다면? 다른 곳을 먼저 가서 또 갈 수 있는 곳 까지 가보고, 또 다시 막히면 다른 곳을 또 가서 갈 수 있는 곳 까지 가면서 게임을 내 마음대로 플레이할 수 있는 재미가 충분하다고 생각합니다.

*****************************************************************





위에서 말했듯이 맵이 방대하고, 높은 자유도가 주어져 있기 때문에, 플레이어는 자신이 원하는 데로 게임을 진행해 나갈 수 있습니다만, 이 부분은 단점이 될 수도 있습니다.

대부분의 RPG게임들을 예로 들자면, 각 게임들은 플레이어에게 '퀘스트'를 부여하며 플레이어가 '어떠한 임무를 진행해라'라는 목표를 부여해 줍니다. 플레이어는 그 목표를 보고 '아 이렇게 해야겠네?' 라고 생각하며 그 목표를 달성하기 위해 플레이를 진행합니다.

할로우 나이트도 커다란 목표 자체는 제시해 줍니다만, 말 그대로 정말 커다란 목표이기에, 세세한 부분에서는 플레이어가 직접 목표를 설정하고 게임을 진행해야 하는 부분입니다. 그렇기에 플레이어가 목표를 제대로 설정하지 않고 플레이 할 시, 지루함을 느낄 수도 있는 방면이라고 봅니다.

만약 본인이 게임을 플레이 할 때, '이거 해볼까?', '저거 해볼까?' 하면서 계속 자신에게 목표를 부여하는 분이라면 이 게임을 플레이 하는데 전혀 지장이 없지만, 자신의 플레이 스타일이 다소 많이 수동적이라면, 게임을 플레이 하다가 쉽게 지루함을 느낄 수도 있습니다.





필자 또한 똥손에다가 반응속도가 느려, 솔직히 고전을 면치 못했습니다.

보스들의 패턴들의 특징은 동작이 하나하나 커다랗고 준비 동작을 가지고 있다는 점이지만, 준비 동작의 시간이 매우 짧은 경우가 많은게 특징이라고 생각합니다.

그렇기에 이러한 게임에 익숙하지 않거나, 저처럼 반응속도가 느리신 분들께서는 플레이를 하시기 전에, 어느정도 마음을 먹고 플레이 하시는게 좋습니다. 안그러면 '아니 이게?' '와 이걸 힐할 틈을 안주네' '아니 이걸 못피해?' 가 무한 반복되는 패턴에 빠지실 수도 있습니다.




어딨는데


*****************************************************************


솔직히, 뭐라고 말을 더할 이유가 없습니다. 정말 재미있고, 정말 시간가는 줄 모르고 플레이 했던 게임입니다.
위에 주의할 점에 적어 놓았던, 게임을 플레이할 때 직접 목표 설정해 나가며 플레이 하는 것이 다소 귀찮다 하시는 분들은 플레이 하지 않으셔도 되지만, 이번 기회에 할로우나이트를 플레이 해보시며 그러한 재미들도 알아가보시면 괜찮을 것 같다고 생각합니다. 소위 말하는, 정말 잘 만들어진 '갓겜' 이니까 말이지요."
Hollow Knight,"Posted: February 25, 2017
#주의사항#
이 평가는 지극히 개인적인 감상으로 작성되었습니다.
참고하는 수준으로 봐주세요.


-좋았던 점-

◎ 1.탐험하는 재미가 있다 : 생각이상으로 방대한 세상이 준비되어 있고 지도를 직접 만들어 나갑니다. 이곳저곳 돌아다니는 맛이 있으며 처음 도달한 장소는 어떤 곳일지 설래기도 합니다. 숨겨진 것이 많아서 찾아나가는 맛도 있습니다.제가 이 게임을 플레이 한 48시간 중 40시간은 거의 이 세상을 돌아다니면서 이곳저곳을 탐험했다고 봐도 무방할 겁니다. 개인적으로 재미있는 '어드벤처'였습니다.

◎ 2.개성넘치는 캐릭터들과 적들, 그와 어우러진 배경

◎ 3.멋진 음악 : 몰락한 곤충왕국의 분위기를 한껏 살려주고 적재적소에 잘 배치되어 있습니다.

◎ 4.어려운 게임 : 이 게임은 어렵습니다. 어려운 것을 좋아하시는 분이시나 자기자신에게 좋은 경험과 빅엿을 함께 주고싶으시다면 추천드립니다:) 1만6천원이 아깝지 않은 게임입니다.

◎ 5. 공식 한국어 지원: 발매 되었을 때는 한국어를 지원하지 않았지만 이제 공식으로 한국어를 지원합니다!




-아쉬웠거나 어려웠거나 불편했던 점-

◎ 1.어려운 게임 : 이 게임은 어렵습니다. 어려운거 싫어하시는 분이시나 컴퓨터의 사양이 좀 낮으신 분, 키보드를 부수실것 같으신 분께서는 할인하실 때 구매해서 플레이 해보시거나 유튜브에 검색하셔서 다른분들이 하시는 실황을 초반부분만 맛보기로 보신 뒤에 결정하시는 것을 추천드립니다.

◎ 2.묘하게 사양을 타는 게임 : 이건 분명 개인차이기는 하지만 최저사양을 맞춰놓아도 좀 버벅거립니다. 키보드를 입력했을 때 대략 0.2~0.3초 정도 딜레이가 발생합니다.평소 탐험할때는 잘 느끼지 못할 수 있지만 이게 꽤 큽니다. 보스와의 전투나 함정이 많은 구간에서는 저 차이때문에 여러번 죽을 수 밖에 없을 겁니다. 특히 보스와의 전투의 경우 보스가 각 패턴을 할때 선 딜레이가 거의 없다보니 패턴이 나오는 순간 무슨 패턴인지 바로 파악해야하는데 파악하고 바로 키보드를 눌러도 저 0.2~0.3초 정도의 딜레이로 인해 피하지 못하고 죽을 수 있습니다. 최소한 권장정도는 되어야 딜레이가 줄어들 것 같습니다. 권장사양까지 맞춰두고 플레이 합시다.

◎ 3.죽으면 돈이 ""0"" : 죽으시면 모든 돈을 잃습니다. 죽으시면 '유령'이 생기는데 죽은 장소로 되돌아 가면 '유령'이 당신을 공격하고 그'유령'을 쓰러뜨리면 잃었던 돈을 다시 돌려받으실 수 있습니다.물론 '유령'에게 죽거나 '유령'을 만나러 가는 과정에서 죽으시면 돈은 전부 증발합니다.
이점 때문에 탐험할때 쫄깃해 집니다. 잘못하면 그동안 해놓은게 다 날라가 버리거든요.
저금이요? 13시간 정도 해보니까 은행이 있기는 합니다만... 계좌 하나 만드는데 100GEO를 지출해야 하고 이용하실 수 있는 장소가 딱 한 곳 밖에 없기에 크게 의미가 없습니다... 아이템을 사기 위해 비교적 외진 곳에 있는 은행에 들렀다 다시 오기에는 좀 번거롭죠. 그리고 GEO를 어느정도 맡기게 되신다면...

◎ 4.회복의 불편함 : 회복할 수 있는 수단은 '저장' 과 '온천' 그리고 '차지'로 채우는 것입니다. 앞의 둘은 특수한 경우이고 평상시에는 '소울 차지'로 채우시게 되실텐데 평상시면 모르지만 보스와 싸우신다면 굉장히 힘듭니다. 보스는 여러분이 회복하게 두지 않거든요. 회복하는데 텀이 꽤 걸리고 그 사이에 맞게 됩니다. 아, 회복하다가 중간에 끊기면 사용된 에너지는 다시 회복되지 않습니다. 헛방이 된다는 거죠.

◎ 5. 보스 앞에 세이브 없음 : 말 그대로입니다. 보스까지 가는데에 굉장히 수고스럽습니다. 도전욕구를 올린다기 보다는 약이 오릅니다. 보스까지 가는길이 순탄하지 않은 경우 몇대 맞고 시작하고 거기다가 보스한테 죽으면 유령이 생기는데 이것도 여간 성가신게 아닙니다. 이 이야기는 7번에서 더 이야기 하겠습니다.

◎ 6. 지도를 만드는 것이 쉽지는 않다. : 요즘 게임은 지도를 그냥 제공해주고 주인공이 어디있는지도 알려주지요. 그렇다면 이 게임은? 모든것이 선택입니다! 지도가 필요하시다구요? 우선 지도를 사셔야 하시는데 지도 상인은 던전 어딘가에 있습니다. 처음은 찾기 쉬운 곳에 있지만 뒤로 갈수록 찾기 참 까다로워 집니다. 거기다가 다른 세상에 발을 들이면 이전에 산 지도는 아무 쓸모도 없습니다. 여러분은 지도 없이 이 미지의 세상을 돌아다녀야 합니다. 어딘가에 지도상인이 있'기는' 하겠지만... 멀리 있을 지 가까지 있을지 어디에 있다는 단서조차 없지만요:D 행운을 빌겠습니다.

◎ 7. 유령의 위치 : 이건 무슨말인가하면 죽으면 유령이 생기는데 그 유령이 생기는 위치가 참 애매할 때가 있습니다. 예를들어 컨트롤로 함정들을 돌파해야하는 구간이 있다면 함정을 피해 지나가는 길에 유령이 있어서 진행을 방해한다거나 보스한테 죽어서 보스에 가는 길목에 버티고 있어서 HP가 좀 까인 상태로 시작한다건가, 때로는 보스룸 한가운데에 버티고 있어서 보스룸에 입장하는 순간 보스와 같이 협공하는 것도 봤습니다. 안그래도 어려운 보스가 더 어려워지게 만드는 요인입니다. 대단해요.




결론을 말씀드리자면

요즘 게임이 너무 친절해서 진절머리가 나십니까? 흥미롭고 광대한 미지의 세계를 탐험해 보고 싶으십니까? 어려운 것에 도전해 보시고 싶으십니까? 손톱만한 검을 휘둘러 보고 싶으십니까?그렇다면 이 게임이 좋은 선택이 될것입니다.

컴퓨터 사양이 최소사양에 아슬아슬하게 걸쳐있습니까? 어려운것을 그리 좋아하시 않으신가요? 손톱만한 사정거리에 멘붕을 겪고 싶지는 않으신가요? 한순간에 모든 것을 잃어보고 싶지는 않으신가요? 보스전 앞에 세이브 하나 없는 불친절함은 싫으신가요? 이 게임의 구매를 재고해 보시거나 세일 하실때 구매하심을 추천드립니다.

개인적으로는 재미있어요. 1만6천원 짜리 게임치고는 정말 재미있는 모험이었습니다. 넓고 숨겨진 것들이 많아 이곳 저곳 찾아가며 돌아다니기 좋았어요.보스전 까지 가는 길이 좀 멀고 번거로워서 맨탈이 탈탈털렸지만... 덕분에 이렇게 평가도 적어보네요."
Hollow Knight,"Posted: July 1, 2017
한마디로 말하자면 엿같은 게임이다

귀엽게 생긴 몬스터는 당신에게 엿을 먹일것이다

타 횡스크롤 어드벤쳐 게임에서 당연하듯이 누리던 이단 점프 조차 얻기 쉽지 않다

너무나도 박한 반격 판정에 당신은 게임을 클리어 할때까지 반격의 존재 조차도 모를수 있으며

타 게임에서 길가며 난사하던 대쉬 어택은 리듬게임 마냥 타이밍이 어려울 것이다

세이브가 간절할때 의자는 보이지 않을 것이며 간단해 보이는 맵에서도 길을 잃고

인내심의 한계가 오기 시작 할 때 지도를 얻을수 있을것이다

개발자는 당신을 엿먹이기 위해서 엘리베이터 위에 조차 가시를 박아 놨으며

폭탄물을 때리면 당연하다는 듯이 터질것이다

보스는 엿같은 패턴을 보여주며 당신을 능욕 할 것이며 엿같이 당한 당신은

먼 거리를 다시 뛰어와야 할 것이다

그리고 엿같은 보스를 처치하고 나면 하드 모드가 있다는 것에 다시금 엿을 먹을 것이며

장애물맵에서 죽으면 당연하다는 듯이 먼거리를 다시 뛰어와야 할 것이다


하지만 이 엿같은 게임은 분위기가 너무 좋다 간단해 보이는 배경과 캐릭터는 분위기를 만들고

혐오스러울수 있는 벌레에게도 매력을 느낄수 있을 정도로 캐릭터가 매력 있으며

엿같은 난이도 속에서 음악과 사운드는 심신을 안정 시킨다.

간단해 보이는 전투는 몰입감이 있고 엿같은 진행 속에 클리어는 성취감을 느끼게 한다.

엿같이 싼 가격에 볼륨은 크고 스토리는 심오하며 오래 즐길수 있다.

추천은 안하지만 꼴려서 사면 엿같을 것이다

엿같기에 엿같이 재밌다"
Hollow Knight,"Posted: April 24, 2020
할 게임이 없어 뒤늦게 잡아보고 혹시나 이걸 읽는 사람이 있을까 싶어 극히 개인적인 생각을 세 가지 정도 적어보겠다.

1.이 게임은 맵 간 이동 등에서 컨트롤을 강요하는 만큼 여타 소울류보다 짜증난다.
2.이 게임은 다른 유저의 도움을 받을 수 있는 시스템이 전혀 없어서 필자 같은 아싸에게도 공평하다.이것은 매우 큰 장점이다.
3.이 게임이 쉽다고 하는 리뷰에 속기 전에 그 사람들의 플레이타임을 봐라, 전혀 쉽게 깨지 않았다."
Hollow Knight,"Posted: May 20, 2021
컨트롤 안좋아도 상관없음 게임이 멱살잡고 잘하라고 협박해서 잘하게됨
새로운 기술 배우면 연습하고 싶어도 강제로 실전으로 배우는 게임이라서 고통스러운데 즐거워서 미치겠다...
인생이 쉽다고 느끼는 사람들한테 추천하는게임


실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나실크송내나"
Hollow Knight,"Posted: January 8, 2021
이런 사람들은 사는걸 고민해보세요
1.컨트롤이 좋지 않은사람
2.길치인 사람
3.공략보는거 극혐인사람(이사람은 정말 고민해보신 후에 사셔야합니다)
4.마우스나 키보드가 비싼사람
5.너

저같은 경우에는 1,2번에 해당했는데 깨는데 40시간 걸렸습니다
길찾는데 걸린시간이 20시간은 되는거같아요

이제 장점을 말해보자면
1.존나게 재밌습니다
길찾는거 개극혐하는데 그거 참으면서 할정도로 재밌습니다
2.BGM
이건 설명하는것보단 유튜브에서 직접 들어보시는것을 추천드립니다 이유를 아시게 되실거예요
3.게임을 하다보면 익숙해집니다
말 그대로 익숙해집니다 보스패턴도 하다보면 피할수있긴 하다는걸 알게되고 길찾는것도 나름(?) 익숙해집니다
4.적절한 난이도(게임이 쉽다는게 아닙니다)
스팀게임 하다보면 이샊이들은 난이도테스트를 한건가? 싶게 어려운게 아닌 이상한게임을 만든사람들이 많은데 이 게임은 딱 적절히 어려운 난이도로 `아니 이걸 깨라고 만든거야?' 가 아닌 `아니 여기서 공격을하지말고 피했어야지 ㅄ아' 라고 자기 자신을 욕하게 됩니다
돈값은 확실히 하니까 싸펑할돈으로 차라리 이겜하세요"
Hollow Knight,"Posted: May 8, 2020
이 명작게임은 마치 민트초코 같습니다.
모두가 시도할 수 있지만 모두가 즐길 수 있는건 아니죠"
Hollow Knight,"Posted: July 10, 2021
실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?실크송?"
Hollow Knight,"Posted: November 29, 2021
실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송! 실!크!송!"
Hollow Knight,"Posted: January 28, 2020
게임은 재밌는데 손이 못따라가서 빡친다... 왜 나는 가만히 있는 적한테 가서 박는가.."
Hollow Knight,"Posted: July 15, 2019
스팀에서 게임검색을 할 때마다

이런 겜이 또 있길 바라는건 사치라고 느낀다.


결국 오늘도 맘에드는 겜 못 찾고

후속작인 실크송만 기다린다 ㅠ"
Hollow Knight,"Posted: November 24, 2017
가격이 의심될 정도의 혜자분량에 무료 DLC까지 나오는 갓겜중에 갓겜
그래픽에 브금 뭐하나 빠지는거 없는 정말 초 갓겜입니다"
Hollow Knight,"Posted: March 23, 2020
진행하다보면 이해하는 것들

1. 지오 깔랄라 찾아내서 팰때 속이 ㅈㄴ시원함

2. 감시자의 기사는 아주 많이 어려움

3. 톱니바퀴 꼴도보기싫음

4. 광휘 너는 ^^ㅣ발 진짜

5. 안식의 땅 아래쪽은 소리끄고 다님

6. 나 꽃들고있으니까 제발 건드리지마 이새기들아

7. 처음에는 하단공격도 못했는데 진엔딩을 보기위해 공허의 기사를 노히트로 깨고있는 자신을 발견함



확장팩을 무료로주는 갓겜

- 스토리도 상당히 훌륭하고 개발자들이 세세한 곳에 신경을 많이썼다고 느낌

- 보스와 지역마다 특색있고 훌륭한 노래를 들을 수 있음

- 모든 엔딩을 보는 과정에서의 연출이 매우 훌륭함

- 개인적으로 3만원짜리 겜이어도 싸다고 생각함

추천!"
